pair_id,episode_id,step_index,planner_phase,vision_backbone_output_pooled_cosine_distance,vision_backbone_output_pooled_l2,vision_backbone_output_token_mean_l2_per_token,projector_output_pooled_cosine_distance,projector_output_pooled_l2,projector_output_token_mean_l2_per_token
episode_000005_000006,episode_000005,6,alignment,0.0811490511714732,63.82603001516931,11.864077500619793,0.03704275679074298,7.518496410940534,1.7279693265004974
episode_000005_000007,episode_000005,7,alignment,0.09771474730771124,70.15721705215651,12.162341784828637,0.04522724620517582,8.10991510185653,1.7567443215655507
episode_000005_000008,episode_000005,8,alignment,0.09919792992868337,70.92917870412184,12.43108019406425,0.05025112973563206,9.139460405040058,1.7933626305711607
episode_000005_000009,episode_000005,9,alignment,0.1276494685898656,80.21659075794716,12.903467584429045,0.08135498432989807,11.19094156362642,1.9019305695472493
episode_000005_000010,episode_000005,10,alignment,0.15307672603898925,87.6885022981382,13.3764717001743,0.10249328431925209,12.788711310363302,1.9677827639534045
episode_000005_000011,episode_000005,11,alignment,0.14946952526591273,86.42617352686011,13.378634757908827,0.1068109528656791,12.51828431260351,1.913817136062225
episode_000005_000012,episode_000005,12,alignment,0.15904994177598453,87.96926384192182,13.292660060617923,0.11026405031808006,11.885376347130896,1.8663190923993225
episode_000005_000013,episode_000005,13,alignment,0.1542437678561106,86.84885555410433,13.38115051912363,0.1065573568393261,11.492182757109273,1.8801047662372234
episode_000005_000014,episode_000005,14,alignment,0.1486783196241256,84.39109423831421,13.363515121912151,0.09618566646234461,10.932965092567928,1.8543328280808733
episode_000005_000015,episode_000005,15,alignment,0.1421836340976652,82.56077156930489,13.223118537011173,0.08892209973022513,10.537400388955593,1.8373959750430549
episode_000005_000016,episode_000005,16,alignment,0.14455857560899432,82.80514648761584,13.233646059356008,0.09017299189406569,10.387197246636397,1.8310253484902148
episode_000005_000017,episode_000005,17,descent_to_grasp,0.14110460081634313,81.71380505399466,13.186575510369774,0.08777476995136868,10.275479113343907,1.8246585720063444
episode_000005_000018,episode_000005,18,descent_to_grasp,0.1451493118078082,82.22076181338508,13.054463881047322,0.09243150040647452,10.482868260547894,1.814616021452646
episode_000005_000019,episode_000005,19,descent_to_grasp,0.15188726348111448,86.33649761873298,13.070704549476448,0.09199253703944588,11.402095191908945,1.8154699548435433
episode_000005_000020,episode_000005,20,descent_to_grasp,0.18278121326502594,96.82569936250508,13.920386499782976,0.12317190045305615,12.978448554681739,1.9012422579845292
episode_000005_000021,episode_000005,21,descent_to_grasp,0.2345385779471567,109.61141143481798,14.518646379058412,0.16373128601951648,15.001494037092636,2.0009624623886277
episode_000005_000022,episode_000005,22,descent_to_grasp,0.2201184096029154,107.40335314143667,14.279499051714833,0.15048039258183,12.928058705424746,1.8751022268289006
episode_000005_000023,episode_000005,23,descent_to_grasp,0.19455976448976853,102.62997958300436,13.957035228428948,0.13985386986948567,11.515733974700495,1.7890383804695025
episode_000005_000024,episode_000005,24,descent_to_grasp,0.20401018010095495,105.43708664280959,14.123303480821443,0.15335312525063838,11.937020717726591,1.8162756659485868
episode_000005_000025,episode_000005,25,grasp_close,0.16932022948045578,96.63245392482999,13.265533289980452,0.1273703348678763,10.985105347089851,1.702738934273471
episode_000005_000026,episode_000005,26,grasp_close,0.16694659185804073,95.29248347124496,13.201793455836437,0.12475858581887123,10.59686654417116,1.6863925184934756
episode_000005_000027,episode_000005,27,grasp_close,0.17522157045228248,97.69760871290688,13.313046957626813,0.1255115623922871,10.456273125540548,1.7028859278210682
episode_000005_000028,episode_000005,28,grasp_close,0.1835460133476522,99.91000172230406,13.460531182162697,0.1377765814833548,11.059470341631911,1.7347351263950952
episode_000005_000029,episode_000005,29,grasp_close,0.18560741268077574,100.54057939362662,13.48975063097476,0.14167227016724449,11.209269241982238,1.7408870609511373
episode_000005_000030,episode_000005,30,grasp_close,0.1852804523990894,100.97343014477782,13.44909787128917,0.14107146453052544,11.32670421998143,1.73792027990604
episode_000005_000031,episode_000005,31,grasp_close,0.18752112695523793,101.5917500915648,13.481700647479707,0.14510933124998726,11.525019865667847,1.7461130491284103
episode_000005_000032,episode_000005,32,grasp_close,0.1862128087164533,101.54572864250831,13.449728050076665,0.14255341796345444,11.452664764736456,1.7406840722814159
episode_000005_000033,episode_000005,33,grasp_close,0.18534365745242998,100.81029161179355,13.43859339225171,0.14237772166212292,11.355421175484231,1.738691696149835
episode_000005_000034,episode_000005,34,grasp_close,0.180780725543783,99.33573887591577,13.391082078957828,0.1368644898729905,10.95727691519897,1.723137008968152
episode_000005_000035,episode_000005,35,lift,0.182363058495299,99.69002063997455,13.438209779127723,0.1406884483511719,11.183376521307904,1.7358202143981778
episode_000005_000036,episode_000005,36,lift,0.1860788419056728,101.06314763289875,13.476599916952066,0.14259394777852696,11.92571290125873,1.7743071272049433
episode_000005_000037,episode_000005,37,lift,0.20545250706477658,104.87277098758157,13.72542430069428,0.14702745815416585,12.476207748753826,1.8078887333063878
episode_000005_000038,episode_000005,38,lift,0.22052529462032378,110.09035664601056,14.095091597701252,0.15948289332803067,14.448713758831351,1.9243012270730246
episode_000005_000039,episode_000005,39,lift,0.1839527912000859,98.29145498666436,13.364825373717498,0.1263837265157539,12.02189309574855,1.7944842064065287
episode_000005_000040,episode_000005,40,lift,0.1825186553540925,97.56384703805278,13.418569034648543,0.12442330875696772,12.149038771964873,1.8061591752674477
episode_000005_000041,episode_000005,41,lift,0.1777053986841095,94.05819908347787,13.337825082265118,0.10727690722614358,10.699119280241677,1.77370019769848
episode_000005_000042,episode_000005,42,lift,0.1694288931429535,91.78961764114283,13.177085657603216,0.09965761777158932,10.244030260225726,1.7475320813889532
