frame,episode_id,progress,planner_phase,action_chunk_count,action_first_l2,action_first_translation_l2,action_first_rotation_l2,action_first_gripper_abs,action_chunk_mean_l2,action_chunk_max_l2,real_first_translation_norm,sim_first_translation_norm,translation_direction_cosine,real_first_gripper,sim_first_gripper,vision_backbone_output_pooled_cosine_distance,vision_backbone_output_pooled_l2,vision_backbone_output_token_mean_cosine_distance,vision_backbone_output_token_mean_l2_per_token,projector_output_pooled_cosine_distance,projector_output_pooled_l2,projector_output_token_mean_cosine_distance,projector_output_token_mean_l2_per_token
episode_000002_000026,episode_000002,26,descent_to_grasp,5,0.4941476981248553,0.002615175965812459,0.00038876904503214107,0.494140625,0.20867059953060935,0.4941476981248553,0.0005725859841083244,0.002048059078999649,-0.987790798717944,0.96875,0.474609375,0.20347051789170179,103.39963935804077,0.20347051789170179,14.04281742612061,0.1396074972764525,12.06868465779005,0.1396074972764525,1.7981199367802203
episode_000002_000027,episode_000002,27,descent_to_grasp,5,0.39844243682156616,0.0019486210088066073,0.00037004083798042737,0.3984375,0.15142065594590262,0.39844243682156616,0.0004985151440590065,0.0014529990704230786,-0.992210935769391,0.96875,0.5703125,0.1829543953550412,100.7202238535781,0.1829543953550412,13.98628050198914,0.1301496292904839,11.334198722446533,0.1301496292904839,1.7753138482264355
episode_000002_000028,episode_000002,28,descent_to_grasp,5,0.3984448644882386,0.0024023227907415423,0.0003122114826542965,0.3984375,0.15288196148514105,0.3984448644882386,0.0007008450386822644,0.0017050417123949464,-0.9928298334954595,0.96484375,0.56640625,0.18140420494122633,100.78934717639561,0.18140420494122633,13.968182737996807,0.1285171589662435,11.384082538274017,0.1285171589662435,1.7825267491700694
episode_000002_000029,episode_000002,29,grasp_close,5,0.01598212136838908,0.0033027656800346844,0.000615887405865649,0.015625,0.0056779662587917714,0.01598212136838908,0.0006982344823943553,0.004000652090079456,0.9995884786945946,0.97265625,0.98828125,0.16730946413337333,99.05837161475607,0.16730946413337333,13.23704891045614,0.12309677576861022,11.36436406373716,0.12309677576861022,1.7016045000149453
episode_000002_000030,episode_000002,30,grasp_close,5,0.008589829217702129,0.0035199424866030025,0.0006000121917896599,0.0078125,0.003969817308650965,0.00898308955525665,0.0005013060239796617,0.0040207384516440575,0.9991093322717487,0.98046875,0.98828125,0.1709819062686575,100.54171056927485,0.1709819062686575,13.253613292084554,0.1301149193685004,11.815472267600438,0.1301149193685004,1.7194228505496876
episode_000002_000031,episode_000002,31,grasp_close,5,0.005141052182263624,0.003332214165120407,0.00026072444463163305,0.00390625,0.0031984486192701334,0.007406189199789803,0.0007908782730605537,0.004121170602337185,0.9980357638446362,0.984375,0.98828125,0.17989350495862577,102.61455529144268,0.17989350495862577,13.270066253397896,0.1348189975130749,11.929539118120038,0.1348189975130749,1.7155350611546731
episode_000002_000032,episode_000002,32,grasp_close,5,0.0029699486544906483,0.0029681905573907316,0.0001021754634308593,0.0,0.0023845379211732843,0.0061169920639216726,0.001035495217297649,0.0040006637827435495,0.9978358677846162,0.98828125,0.98828125,0.17530994798273092,100.86136306680312,0.17530994798273092,13.246421860494282,0.13229660037705304,11.56999914933807,0.13229660037705304,1.7015232133293627
episode_000002_000033,episode_000002,33,grasp_close,5,0.0029574049671724665,0.0029556394087454354,0.0001021754634308593,0.0,0.0023422383810244155,0.006085115597531836,0.00102798700624632,0.003980565752180271,0.9977904207314154,0.98828125,0.98828125,0.17485855474142353,100.74528774097384,0.17485855474142353,13.19970117926442,0.13162234099789527,11.40744114931349,0.13162234099789527,1.6914328047121596
episode_000002_000034,episode_000002,34,grasp_close,5,0.002585278075444694,0.002581495572628713,0.0001397974816417537,0.0,0.0021842748951799522,0.00596123804053167,0.0011005382187310778,0.003679273787103523,0.9982413408494671,0.98828125,0.98828125,0.17563696625555314,100.85996758013594,0.17563696625555314,13.234758557177681,0.13170711786684508,11.569311940138848,0.13170711786684508,1.7016016438670551
episode_000002_000035,episode_000002,35,grasp_close,5,0.0028745884544875196,0.0028727719988446065,0.0001021754634308593,0.0,0.003017154377242551,0.0062392805949459925,0.0010104692974580343,0.0038801464863682206,0.9977336347443424,0.98828125,0.98828125,0.176110015921354,101.29337972663778,0.176110015921354,13.246979587137304,0.13284406155002482,11.770598887835135,0.13284406155002482,1.7134667072738845
episode_000002_000036,episode_000002,36,grasp_close,5,0.0028519259890790053,0.0028476659673804623,0.00015582164614506703,0.0,0.0028643692330826338,0.005905842303382653,0.001115561888706429,0.003960491249573462,0.9982370096071376,0.98828125,0.98828125,0.1820193354342471,102.87202657817211,0.1820193354342471,13.303516441240596,0.13613843071113751,12.023500798253023,0.13613843071113751,1.7213514302143404
episode_000002_000037,episode_000002,37,grasp_close,5,0.0030199264680302973,0.0030159037595557637,0.00015582164614506703,0.0,0.0028694553874829406,0.005935424165709194,0.000987949656143301,0.004000652090079456,0.997558531247981,0.98828125,0.98828125,0.17948418332508942,102.4785117679176,0.17948418332508942,13.271537172974362,0.13425541262716867,11.926955577964293,0.13425541262716867,1.7181371492063366
episode_000002_000038,episode_000002,38,grasp_close,5,0.002928079501034662,0.0029229962491670084,0.00017246011636026996,0.0,0.0030180379153396525,0.006178396104996957,0.0010604810442302799,0.003980559844344259,0.9979808541904635,0.98828125,0.98828125,0.17746074854931004,101.42163988384249,0.17746074854931004,13.242615097161792,0.1325000158233558,11.638857042419055,0.1325000158233558,1.7055058652981352
episode_000002_000039,episode_000002,39,lift,5,0.0028068851759522058,0.0027999568547924414,0.00019709389204402924,0.0,0.0029977885011222673,0.006178379162345671,0.0010229817368679701,0.0038198759457406806,0.9978067234012125,0.98828125,0.98828125,0.1756746967088142,100.70499942710967,0.1756746967088142,13.223946855200522,0.13172801984291738,11.535060858160689,0.13172801984291738,1.7001728946047607
episode_000002_000040,episode_000002,40,lift,5,0.0031791764816930363,0.003174094335572313,0.00017968931698314296,0.0,0.0032291888772552173,0.006481934763687545,0.0010489343170404356,0.004221984673606825,0.9992518731841604,0.98828125,0.98828125,0.1855084288594946,103.42257362202207,0.1855084288594946,13.322154885684093,0.13935095379549,12.07530496300438,0.13935095379549,1.7270865057039764
episode_000002_000041,episode_000002,41,lift,5,0.0029774262291562756,0.002953994301243652,0.000372806408592698,0.0,0.002855179201988185,0.004781099891473162,0.0023744667855132087,0.005328222547463351,0.9999443066179815,0.98828125,0.98828125,0.17499443268013015,100.27721253852786,0.17499443268013015,13.182177321431718,0.1077846734335155,12.550866496023128,0.1077846734335155,1.7519353736165528
episode_000002_000042,episode_000002,42,lift,5,0.0012643555858141136,0.0012272830265009974,0.00030392666918502276,0.0,0.0029612122178691914,0.004414900650656591,0.0034594192781134854,0.0046864291990584145,0.9999793280389613,0.98828125,0.98828125,0.18024393311672215,99.71283732995454,0.18024393311672215,13.293256032200487,0.11246725870182528,13.38248817422528,0.11246725870182528,1.8224738077318374
episode_000002_000043,episode_000002,43,lift,5,0.005931221674163993,0.004440278323636173,0.00045224981395182326,0.00390625,0.004395119055602555,0.006560424429446287,0.002535906172108044,0.006975541150852985,0.9998385226919585,0.98828125,0.9921875,0.13155846277414152,85.41712576655024,0.13155846277414152,12.538497738680404,0.06555446466863102,10.433929703573256,0.06555446466863102,1.733456869002761
episode_000002_000044,episode_000002,44,lift,5,0.006589283881332313,0.005303544546399886,0.00017968931698314405,0.00390625,0.00424427465691111,0.006589283881332313,0.002034231470195581,0.007336071017696008,0.9993941618555857,0.98828125,0.9921875,0.12613148370594374,83.81496153210651,0.12613148370594374,12.574030010329254,0.06102623363266235,10.853507175742072,0.06102623363266235,1.7711445361156144
episode_000002_000045,episode_000002,45,lift,5,0.006687167833799369,0.0054240739829596605,0.0001970938920440295,0.00390625,0.003404627021053331,0.006687167833799369,0.002355286279598169,0.007777995289856549,0.9995959049377848,0.98828125,0.9921875,0.12374512720943509,83.1044876050769,0.12374512720943509,12.647708330848031,0.057366436867696824,10.286003997963954,0.057366436867696824,1.7596069421217846
episode_000002_000046,episode_000002,46,lift,5,0.006851915263519519,0.005625089924881141,0.00021981140314469443,0.00390625,0.0034011062262814208,0.006851915263519519,0.00223392768557561,0.007858317813456415,0.9997757792342548,0.98828125,0.9921875,0.12370845603709357,83.11751172150507,0.12370845603709357,12.660607001696784,0.05773904294414256,10.259501465462895,0.05773904294414256,1.7592804842149483
episode_000003_000000,episode_000003,0,hold,5,0.536942588836194,0.004068697799104318,0.014055790141779533,0.5367431640625,0.7753867323415478,0.9021746601546385,0.0017238786019246857,0.005348392540226529,0.8146850267808016,0.55078125,0.0140380859375,0.0744701413976322,60.97303460048545,0.0744701413976322,11.137487354466838,0.030935560178558474,6.5192845853216195,0.030935560178558474,1.5746007326217453
episode_000003_000001,episode_000003,1,hold,5,0.536111852517585,0.004259709764875762,0.014869587707949347,0.535888671875,0.7823343952964581,0.9185493581927774,0.0017450584834419088,0.005578304797905895,0.8227252925204318,0.546875,0.010986328125,0.07615693870273299,61.69146305037138,0.07615693870273299,11.158798650523815,0.03134554608267481,6.450109780869369,0.03134554608267481,1.5730353593738626
episode_000003_000002,episode_000003,2,alignment,5,0.5578133579588259,0.004672679741723348,0.01628021391031493,0.55755615234375,0.7985990324258561,0.9311401773989714,0.0016424816381675595,0.005856973315117361,0.7883571675742339,0.56640625,0.00885009765625,0.07846596394075323,62.678115473874755,0.07846596394075323,11.222929428150739,0.03246765708771138,6.578999759820084,0.03246765708771138,1.5812953035942323
episode_000003_000003,episode_000003,3,alignment,5,0.5586392331260572,0.004863156625661643,0.017316356605490968,0.558349609375,0.8015966139853878,0.9361728025039912,0.00163392979078149,0.006090867887326596,0.8097881852581976,0.56640625,0.008056640625,0.0784094049773747,62.713843421334644,0.0784094049773747,11.223061086058104,0.032661947380563716,6.495266422852747,0.032661947380563716,1.5799341302038765
episode_000003_000004,episode_000003,4,alignment,5,0.6101807719782607,0.0056135824340183904,0.019825804815083194,0.609832763671875,0.8330550517488975,0.9426924007444215,0.0014629658575233565,0.006676647195596196,0.778359716494255,0.6171875,0.007354736328125,0.08513065666781383,65.35694582317839,0.08513065666781383,11.690382406817845,0.03724467314749602,7.378129207967954,0.03724467314749602,1.6621996216868906
episode_000003_000005,episode_000003,5,alignment,5,0.6510702377101019,0.005822303598191897,0.019341553539275528,0.6507568359375,0.8680717065400758,0.9513070037367514,0.0014254878748186618,0.006415569635139983,0.5080376390748184,0.66015625,0.0093994140625,0.08096169333755254,63.12616941466273,0.08096169333755254,11.686866249018289,0.03696260110343197,7.409815642408609,0.03696260110343197,1.676961791866192
episode_000003_000006,episode_000003,6,alignment,5,0.6489743960152372,0.005625490324012168,0.018661448443642592,0.648681640625,0.8743516646454005,0.9632956294832341,0.0013858414385497825,0.006153140932669507,0.4770314013563003,0.65625,0.007568359375,0.07764196013666236,61.27574994437742,0.07764196013666236,11.458695356933765,0.038426728963267154,7.1909698534480295,0.038426728963267154,1.6462708832302042
episode_000003_000007,episode_000003,7,alignment,5,0.7103061849246133,0.004548862842705508,0.01108743407916508,0.710205078125,0.8660199426403785,0.9265973543005049,0.0016504509730978169,0.004262431402553634,0.014225912619199995,0.7265625,0.016357421875,0.08511891319049392,63.4760041814491,0.08511891319049392,11.782437133352651,0.03580770395396948,6.798610837837778,0.03580770395396948,1.6922447349368868
episode_000003_000008,episode_000003,8,alignment,5,0.8230000346653167,0.005037883354122173,0.013371760794099291,0.8228759765625,0.9119512788505209,0.9518460097793542,0.0016560264230873185,0.004148197846741758,-0.3952456398696579,0.83203125,0.0091552734375,0.08610090387415714,63.78141147025228,0.08610090387415714,12.148530226721116,0.04551471146694541,8.113542654006332,0.04551471146694541,1.7404120547823048
episode_000003_000009,episode_000003,9,alignment,5,0.803768989409392,0.005386643992798736,0.01274389522756805,0.80364990234375,0.8858504617917775,0.9268119635772801,0.0015086881125800117,0.004559740411285791,-0.43235684739880764,0.8125,0.00885009765625,0.09821492683677868,68.15042839570842,0.09821492683677868,12.257044034211521,0.04646279982577539,8.05206970083549,0.04646279982577539,1.7399125305604863
episode_000003_000010,episode_000003,10,alignment,5,0.8637425443300342,0.008182955822225186,0.01755340040202146,0.863525390625,0.8886710184878746,0.9229054042136641,0.0028304623327432446,0.005962029102795418,-0.6934235127678419,0.87109375,0.007568359375,0.1119744383358574,73.5644027529859,0.1119744383358574,12.60097532965239,0.05807366973781003,8.92381717942188,0.05807366973781003,1.7858465415492388
episode_000003_000011,episode_000003,11,alignment,5,0.8776806600121978,0.008727936128072355,0.018540299037879897,0.87744140625,0.9027898461812874,0.9260717910443601,0.0027760373069040914,0.006535828807463437,-0.7097069835566581,0.8828125,0.00537109375,0.12735216413696526,76.12055249020709,0.12735216413696526,13.100963468127498,0.07684696903719213,9.574914490440666,0.07684696903719213,1.8314557888492864
episode_000003_000012,episode_000003,12,alignment,5,0.7251222425818942,0.007328784107897664,0.015730533243147365,0.72491455078125,0.8505852555615261,0.910471428468546,0.0017414041243757122,0.006272147029250047,-0.5190626280942747,0.73046875,0.00555419921875,0.14088796414154492,79.56695391357417,0.14088796414154492,12.893309505718177,0.08553035545012011,9.183852315145678,0.08553035545012011,1.7752932810487834
episode_000003_000013,episode_000003,13,alignment,5,0.735577403968355,0.006106993196360654,0.014322467364626225,0.73541259765625,0.7878015832448597,0.8506389094012305,0.0015585724134097344,0.004998663037936718,-0.6340564040229306,0.74609375,0.01068115234375,0.12725235902539722,74.65894352548801,0.12725235902539722,12.634087234659551,0.07139378616514036,8.622857608969882,0.07139378616514036,1.738736575873123
episode_000003_000014,episode_000003,14,alignment,5,0.7195538390216255,0.005884690391854338,0.008254833895107156,0.719482421875,0.7551681349946969,0.8213328953312573,0.0014092860438126755,0.0046977103792294386,-0.7986664562718281,0.73828125,0.018798828125,0.1360555427797101,80.40598758587481,0.1360555427797101,12.791899210864102,0.07957882518931492,10.055388421626247,0.07957882518931492,1.7717808844729064
episode_000003_000015,episode_000003,15,alignment,5,0.8351404434328633,0.008158478857477211,0.005419367380031872,0.8350830078125,0.7584154551974087,0.8850325820878044,0.002266133897608848,0.0060699084754669815,-0.8935377246486161,0.85546875,0.0203857421875,0.14139122347549538,82.28892676193011,0.14139122347549538,12.90374880679129,0.08894614110570542,10.472306692623727,0.08894614110570542,1.7925790365332281
episode_000003_000016,episode_000003,16,alignment,5,0.8499052673963555,0.008205295481256534,0.004542978534363474,0.849853515625,0.7117132483160953,0.868672973825517,0.0026355532421182388,0.005715911281948329,-0.9196763403036639,0.890625,0.040771484375,0.1529442111927205,85.17815481050388,0.1529442111927205,12.856707331117624,0.09922588797398835,11.28746927176783,0.09922588797398835,1.8141385536582524
episode_000003_000017,episode_000003,17,alignment,5,0.8633352053263502,0.008263588544848918,0.004987309764811411,0.86328125,0.7262145672040357,0.878927504341992,0.0027152736565670002,0.005680644906362047,-0.9285373238850924,0.8984375,0.03515625,0.15369120006507286,85.48496205626917,0.15369120006507286,12.86097083842165,0.10031416428031947,11.361731410992075,0.10031416428031947,1.8149044906814416
episode_000003_000018,episode_000003,18,descent_to_grasp,5,0.8560099436751853,0.00816795946003828,0.004885566777733121,0.85595703125,0.7298286384146622,0.8740438801601789,0.002564617299954031,0.005734572899621625,-0.9265316362408277,0.890625,0.03466796875,0.15357733835015808,85.32964662741362,0.15357733835015808,12.859977412843692,0.09990686404850724,11.26746834960167,0.09990686404850724,1.8076297801915846
episode_000003_000019,episode_000003,19,descent_to_grasp,5,0.8418514814592599,0.007900467488686225,0.005433294474367703,0.841796875,0.7327052990634908,0.8625678973934193,0.002303372603249441,0.0056953459189114175,-0.9404615234302737,0.875,0.033203125,0.15305001999613976,85.12456621190697,0.15305001999613976,12.846000629509115,0.09998606856906556,11.34894028044619,0.09998606856906556,1.8115143594118264
episode_000003_000020,episode_000003,20,descent_to_grasp,5,0.8366026213211063,0.008292468035936139,0.004782574765207894,0.8365478515625,0.7444496201905372,0.8782009461594248,0.001781628710589562,0.006535952510358375,-0.9820891321246618,0.86328125,0.0267333984375,0.15076384856860592,84.58654307053304,0.15076384856860592,13.038298138486097,0.10389010908806129,12.084908830791735,0.10389010908806129,1.8440751936573196
episode_000003_000021,episode_000003,21,descent_to_grasp,5,0.8694184715364118,0.00662322997742069,0.0038393713730962963,0.869384765625,0.6963871096900048,0.8818634392302394,0.0017860365782673328,0.004851685239384461,-0.9889111815921724,0.9140625,0.044677734375,0.16946218142983338,92.36765387191247,0.16946218142983338,13.569925577466517,0.12290679767335932,13.001321468100837,0.12290679767335932,1.8731795159147415
episode_000003_000022,episode_000003,22,descent_to_grasp,5,0.7871282226433398,0.005313979937123798,0.0011967815174022023,0.787109375,0.4696757040939431,0.7871282226433398,0.0009757990426066531,0.004363020864576416,-0.9689231378061328,0.890625,0.103515625,0.1888958455652403,99.00579431869771,0.1888958455652403,13.74704904830292,0.14127618102011286,14.11835179932122,0.14127618102011286,1.9092705771460545
episode_000003_000023,episode_000003,23,descent_to_grasp,5,0.48047331214532313,0.002070026851085019,0.00031455710197423947,0.48046875,0.23718513874248673,0.48047331214532313,0.0007996491535168964,0.0012713500146123156,-0.9980197444087867,0.9609375,0.48046875,0.18280744615934552,97.6415460679363,0.18280744615934552,13.529712513355948,0.126267919129618,12.351940570841592,0.126267919129618,1.8054559481600316
episode_000003_000024,episode_000003,24,descent_to_grasp,5,0.2851570816514895,0.0006368670496475803,0.000262111222236155,0.28515625,0.13389225321707277,0.2851570816514895,0.0001771760318438558,0.0004654528090905682,-0.9553022362397284,0.93359375,0.6484375,0.18130921294546198,99.48900147207979,0.18130921294546198,13.592477623534625,0.12948354119130767,11.950338084849246,0.12948354119130767,1.7937836938684644
episode_000003_000025,episode_000003,25,descent_to_grasp,5,0.23828178113375292,0.00040093302556065165,0.0003039266691850219,0.23828125,0.10201450356742178,0.23828178113375292,0.0003021295964144203,0.00011029598127570426,-0.8597458914929461,0.9375,0.69921875,0.17499188073441696,97.6495707726174,0.17499188073441696,13.480111280000814,0.13396497988292488,12.342537152039915,0.13396497988292488,1.7969063404342438
episode_000003_000026,episode_000003,26,grasp_close,5,0.05884107264920371,0.005313963191377605,0.0008978232827530419,0.05859375,0.01572869868509089,0.05884107264920371,0.0002957756057509713,0.005609354878565291,0.9987703919555803,0.93359375,0.9921875,0.15404481490680266,93.63647708751624,0.15404481490680266,12.988906677014626,0.12023428732797758,12.31961201585474,0.12023428732797758,1.7612706551454946
episode_000003_000027,episode_000003,27,grasp_close,5,0.023981916056153324,0.00498331590331209,0.0009911882173338385,0.0234375,0.007511895772045358,0.023981916056153324,0.0005060477392695073,0.005488893600877616,0.999156746743367,0.96875,0.9921875,0.1524692942993784,92.90082930456452,0.1524692942993784,12.960691135982307,0.12073430085409342,12.129832025323552,0.12073430085409342,1.7631330563087715
episode_000003_000028,episode_000003,28,grasp_close,5,0.009182783133610473,0.004770640408002673,0.0007275575073168121,0.0078125,0.004097506852939239,0.009182783133610473,0.0007185710291646737,0.005488868219319859,0.9995848754524139,0.984375,0.9921875,0.16507365961521614,96.50977471621462,0.16507365961521614,13.091371585885309,0.1251391864649738,12.271365687867554,0.1251391864649738,1.784493592461895
episode_000003_000029,episode_000003,29,grasp_close,5,0.005929425854134001,0.004435745701127093,0.00047271764522307277,0.00390625,0.0032976669934328086,0.0069163414205789305,0.0010941026568094313,0.005529084819752626,0.9994401796310077,0.98828125,0.9921875,0.1678607421621492,97.41292757782634,0.1678607421621492,13.169207439212721,0.12796628216435058,12.328237327440137,0.12796628216435058,1.7929853740715733
episode_000003_000030,episode_000003,30,grasp_close,5,0.005670988056574471,0.004084239405335527,0.0004693665467572104,0.00390625,0.0033538524911292168,0.006822681588928138,0.0010841392182373269,0.00516758085425215,0.99941846779701,0.98828125,0.9921875,0.17031685207863367,98.49308207952639,0.17031685207863367,13.16301360280262,0.12981613712650653,12.481359664816102,0.12981613712650653,1.791765920294957
episode_000003_000031,episode_000003,31,grasp_close,5,0.005722094510815431,0.004154529402483372,0.00047271764522307277,0.00390625,0.0034126808574412755,0.006902209952140597,0.0011141596280614806,0.0052680078725149005,0.9995178965040062,0.98828125,0.9921875,0.17135904434004046,98.81590417499102,0.17135904434004046,13.219230859981542,0.13044043968045838,12.660865745517025,0.13044043968045838,1.804037560892921
episode_000003_000032,episode_000003,32,grasp_close,5,0.005700580260540438,0.004129479266996206,0.0004303803292574736,0.00390625,0.0031935700931326008,0.006624796259442991,0.001079060703192805,0.005207798854443508,0.9994554443372483,0.98828125,0.9921875,0.169214582593729,98.03772908780411,0.169214582593729,13.199299045688687,0.1267299667166849,12.356511541793425,0.1267299667166849,1.7945471511656246
episode_000003_000033,episode_000003,33,grasp_close,5,0.005814045409115904,0.00428512132218452,0.0004266968606883733,0.00390625,0.003153985732676251,0.0065538337744771025,0.0011041944310501808,0.005388490081768156,0.99940541230673,0.98828125,0.9921875,0.17162541603828596,98.82274336087592,0.17162541603828596,13.207126678157435,0.13077901350969978,12.608315367510938,0.13077901350969978,1.803028847651206
episode_000003_000034,episode_000003,34,grasp_close,5,0.005839828662827978,0.004315245969418425,0.00047271764522307277,0.00390625,0.0032615390345663554,0.006670147445110418,0.0010941666710380894,0.005408570666720689,0.9993861026779497,0.98828125,0.9921875,0.1687850158483919,97.81586477913307,0.1687850158483919,13.197058978225632,0.12821205342926567,12.409364832686881,0.12821205342926567,1.797338655480876
episode_000003_000035,episode_000003,35,grasp_close,5,0.005851418202256162,0.004335329132532265,0.0004303803292574736,0.00390625,0.003280953130092486,0.006750288077032671,0.0010941666710380894,0.005428651311767451,0.9993836891937404,0.98828125,0.9921875,0.17035736382087108,98.48404701466974,0.17035736382087108,13.202791197777458,0.13123769939669694,12.69507587107957,0.13123769939669694,1.8076534172007275
episode_000003_000036,episode_000003,36,lift,5,0.0059821927100939115,0.004506038014275455,0.00047271764522307277,0.00390625,0.00344214600388889,0.007028274427997535,0.0010640852690097504,0.005569217455129924,0.9993113058312146,0.98828125,0.9921875,0.16939269556068748,98.26192466786425,0.16939269556068748,13.184820135910046,0.12806832828996595,12.49022227579744,0.12806832828996595,1.7969036376468261
episode_000003_000037,episode_000003,37,lift,5,0.005666343427158909,0.004086321681447783,0.00038811581742660494,0.00390625,0.002874878455314827,0.006109702590642429,0.0009012043255590426,0.0049862406028131105,0.9988312881318768,0.98828125,0.9921875,0.16934284645173736,97.81463104855622,0.16934284645173736,13.180435762092932,0.12378022149809709,12.009292771208568,0.12378022149809709,1.7733692103022014
episode_000003_000038,episode_000003,38,lift,5,0.004001660614370308,0.00399306716444645,0.000262111222236155,0.0,0.0023995014288372258,0.004050920196337823,0.0012775112795092272,0.005268074010612727,0.9985145321177332,0.9921875,0.9921875,0.16398014673620132,95.80034099387439,0.16398014673620132,12.888516134216804,0.11312295836170305,12.48521105730434,0.11312295836170305,1.782626893640867
episode_000003_000039,episode_000003,39,lift,5,0.0017934609517214872,0.0017879013701407177,0.0001411059034863059,0.0,0.0018940163717739802,0.004450124576207332,0.003942946641193688,0.005729867769140528,0.9999224481111848,0.9921875,0.9921875,0.17365509556486292,97.3678582922504,0.17365509556486292,13.294463165094248,0.1341317440110511,13.757224363791268,0.1341317440110511,1.856763642750539
episode_000003_000040,episode_000003,40,lift,5,0.00012198170526715095,8.715921054615834e-05,8.533937213767466e-05,0.0,0.0022389559403439767,0.003988359151662708,0.004845669317769091,0.004926292550850908,0.9999770304179307,0.98828125,0.98828125,0.18553555520939224,99.969581105042,0.18553555520939224,13.408709109215534,0.12657369372973237,13.056842836900879,0.12657369372973237,1.8084957548662381
episode_000003_000041,episode_000003,41,lift,5,0.003920910306417688,0.0003037908576213241,0.00014986555073847135,0.00390625,0.0037703897267704774,0.004488576492906652,0.004423358222419405,0.004724939460141515,0.9999679991425792,0.98828125,0.984375,0.1982892553872707,105.55319821525286,0.1982892553872707,13.782092595840032,0.1302432712460324,12.963445621434815,0.1302432712460324,1.8366328869146151
episode_000003_000042,episode_000003,42,lift,5,0.00030677285943106285,0.00030379085762132066,4.266968606883711e-05,0.0,0.002453328463261777,0.003375671056430001,0.004583561557493692,0.004282656590136188,0.9999555501328069,0.984375,0.984375,0.20072461247787643,106.46238324130096,0.20072461247787643,13.786193605068515,0.12300290683300352,12.499063625167121,0.12300290683300352,1.8344092086905495
episode_000003_000043,episode_000003,43,lift,5,0.0003279770794350141,0.0002434171556860423,0.00021981140314469266,0.0,0.002394864216246377,0.0032179714708329863,0.004683987799163798,0.004443258918183021,0.9999687318163142,0.984375,0.984375,0.20501500518880622,107.30578917917983,0.20501500518880622,13.828347140454188,0.12376045521304757,12.529731396335164,0.12376045521304757,1.8432034158508126
episode_000004_000000,episode_000004,0,hold,5,0.4115181234486831,0.0047089897278534175,0.01564004450496292,0.41119384765625,0.7267438278118633,0.8748256280633598,0.001914525120625971,0.006356423490369112,0.8995802369559073,0.421875,0.01068115234375,0.08101834750159242,62.73390818252229,0.08101834750159242,11.170017138125848,0.03822210442805496,6.783501680991342,0.03822210442805496,1.5613182951922695
episode_000004_000001,episode_000004,1,hold,5,0.425338854591721,0.004876141493742876,0.016575291764582802,0.42498779296875,0.7414756672959981,0.8867897930518585,0.0018476425347303546,0.006498926924903314,0.9107943031583369,0.43359375,0.00860595703125,0.08235029554836604,63.21998066517072,0.08235029554836604,11.219319817524353,0.03875452583909578,6.798912713530542,0.03875452583909578,1.567690880727618
episode_000004_000002,episode_000004,2,alignment,5,0.40858075267733895,0.004928071132136954,0.016856877336321574,0.408203125,0.7321769584284753,0.8862941569310454,0.0019157608226173318,0.006595081085937962,0.9054244953804864,0.416015625,0.0078125,0.08265749060130867,63.37681365563926,0.08265749060130867,11.246748548558575,0.03907236466615904,6.795717292397653,0.03907236466615904,1.5712613658015764
episode_000004_000003,episode_000004,3,alignment,5,0.4066086548728826,0.00477442802685266,0.016393308224741644,0.40625,0.72751742075513,0.8792056271385262,0.0019504902686848337,0.006491627987683829,0.9141819733360841,0.4140625,0.0078125,0.0830486488168759,63.53941639189472,0.0830486488168759,11.274928034189042,0.03918016981082062,6.737596967182017,0.03918016981082062,1.5733928841345177
episode_000004_000004,episode_000004,4,alignment,5,0.4280236950595708,0.004574817047600445,0.015055199261012177,0.427734375,0.7341810752923139,0.8779809120220116,0.0020354304907295485,0.006285760859554743,0.8880885004772372,0.435546875,0.0078125,0.08516233433321763,64.66039264358581,0.08516233433321763,11.548220323946886,0.041323317197930476,7.138544365464925,0.041323317197930476,1.6264151913736802
episode_000004_000005,episode_000004,5,alignment,5,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.002048292397202113,0.006186290167916901,0.7786880807923926,0.408203125,0.0078125,0.08279076080572678,63.581719944857056,0.08279076080572678,11.511877596466972,0.04367466748106219,6.932610109294882,0.04367466748106219,1.6106241947881996
episode_000004_000006,episode_000004,6,alignment,5,0.48323374064363867,0.005007538092174216,0.01302462132933336,0.4830322265625,0.7531342060978531,0.9086788735525256,0.0019385423473544572,0.005940361486167913,0.6065837628018385,0.4921875,0.0091552734375,0.08592207904816629,64.88565469232402,0.08592207904816629,11.591028050090195,0.044956190268854335,7.545422675261296,0.044956190268854335,1.6324021445366643
episode_000004_000007,episode_000004,7,alignment,5,0.4002307976408292,0.004646162403080366,0.01553125939501999,0.39990234375,0.7171616102564937,0.911591296534381,0.002168388208744031,0.006210308187612376,0.8050806479307901,0.408203125,0.00830078125,0.08749992615210211,65.53527335285976,0.08749992615210211,11.875141032518291,0.04239066083361531,6.990664115449006,0.04239066083361531,1.655537237626019
