frame,vision_backbone_output_before_cosine_distance,vision_backbone_output_progress_after_cosine_distance,vision_backbone_output_before_l2,vision_backbone_output_progress_after_l2,vision_backbone_output_progress_cosine_improvement,vision_backbone_output_progress_l2_improvement,vision_backbone_output_progress_shift_norm,vision_backbone_output_global_after_cosine_distance,vision_backbone_output_phase_after_cosine_distance,projector_output_before_cosine_distance,projector_output_progress_after_cosine_distance,projector_output_before_l2,projector_output_progress_after_l2,projector_output_progress_cosine_improvement,projector_output_progress_l2_improvement,projector_output_progress_shift_norm,projector_output_global_after_cosine_distance,projector_output_phase_after_cosine_distance
000084,0.1943066492871135,0.005247587645030416,99.99923778795099,16.603457693357775,0.18905906164208308,83.39578009459322,97.48686292836695,0.05005352902268605,0.028237693564101017,0.1473502953838035,0.003940594946954423,10.214741848728636,1.649174490860268,0.14340970043684909,8.565567357868368,10.131766506952216,0.04026742566687782,0.021368143165925273
000085,0.19257934970967805,0.00487505261818677,99.69306880123284,15.982222083197078,0.18770429709149128,83.71084671803577,98.18429208642901,0.05005352902268605,0.028237693564101017,0.14763638640489285,0.004026353733612931,10.15584446518063,1.5859487782314097,0.14361003267127992,8.56989568694922,10.12599603931548,0.04026742566687782,0.021368143165925273
000086,0.19006739444149878,0.003460139980233312,99.23644043616734,13.491651836200575,0.18660725446126547,85.74478859996677,98.93534157076567,0.05005352902268605,0.028237693564101017,0.14578845403079332,0.0028566371125916534,10.161861186987634,1.3345629283976337,0.14293181691820167,8.82729825859,10.143279897977486,0.04026742566687782,0.021368143165925273
000097,0.16337202893568348,0.0017101520348882238,95.07193839754399,9.606482225478876,0.16166187690079525,85.46545617206512,93.33008584535914,0.05005352902268605,0.028237693564101017,0.12646313241007334,0.0013767621182334544,9.728110587877739,0.9221469961553967,0.1250863702918399,8.805963591722342,9.551687690883952,0.04026742566687782,0.021368143165925273
000098,0.16087219584563373,0.0028469822507709575,94.27726308810544,12.387364976795714,0.15802521359486277,81.88989811130973,92.82406326735372,0.05005352902268605,0.028237693564101017,0.12407908235208664,0.0023198484907736017,9.59975575350305,1.2245300326761723,0.12175923386131304,8.375225720826878,9.544525063044722,0.04026742566687782,0.021368143165925273
000099,0.16192384894830592,0.004560272374352525,94.43016596265528,15.617434447495967,0.1573635765739534,78.81273151515931,91.99005005167191,0.05005352902268605,0.028237693564101017,0.125072939849889,0.0036187554206387196,9.599345535391965,1.5163078641669783,0.12145418442925027,8.083037671224986,9.499975362386863,0.04026742566687782,0.021368143165925273
000100,0.16191331592502511,0.0045325813029502005,94.39478286201344,15.625093931510373,0.1573807346220749,78.76968893050307,91.24682756745808,0.05005352902268605,0.028237693564101017,0.12300013829876244,0.00361135758978115,9.457805919441837,1.582782239582119,0.11938878070898129,7.8750236798597175,9.454629123119417,0.04026742566687782,0.021368143165925273
000101,0.16097200058997696,0.005665832042036412,93.3386739086205,17.279829933626452,0.15530616854794055,76.05884397499406,90.69605602265136,0.05005352902268605,0.028237693564101017,0.1272177276929468,0.0044309662237044245,9.549772829180752,1.5842512094691792,0.12278676146924239,7.965521619711573,9.413210179376852,0.04026742566687782,0.021368143165925273
000102,0.16708876908000914,0.007704969360755376,94.1957415120235,19.943558921710203,0.15938379971925376,74.2521825903133,90.30339864566916,0.05005352902268605,0.028237693564101017,0.13702055325040463,0.006814821387006953,9.917080047437086,1.9633588222141738,0.13020573186339768,7.953721225222912,9.408615806914508,0.04026742566687782,0.021368143165925273
000103,0.16734988414224128,0.008767135927596592,94.08700072335385,21.177507630873446,0.1585827482146447,72.9094930924804,89.71731964029998,0.05005352902268605,0.028237693564101017,0.1382414246722221,0.007690763163928693,9.893624799477935,2.016727379715113,0.13055066150829342,7.876897419762822,9.406202275521787,0.04026742566687782,0.021368143165925273
000104,0.1604989247454297,0.008427011772667137,91.08202854358099,20.57984634351205,0.15207191297276257,70.50218220006894,89.18829148235451,0.05005352902268605,0.028237693564101017,0.13266694420086522,0.007307798985300762,9.619749926068407,1.9268446835999897,0.12535914521556446,7.692905242468417,9.383206243461837,0.04026742566687782,0.021368143165925273
000105,0.1582266573048572,0.008220589858830785,90.58128336368128,20.446082881863138,0.1500060674460264,70.13520048181815,88.99794219474072,0.05005352902268605,0.028237693564101017,0.12747050110339164,0.007061438124838393,9.547061843149823,1.9884149886559233,0.12040906297855325,7.5586468544939,9.384117719946069,0.04026742566687782,0.021368143165925273
000106,0.15979797363779535,0.006951859441232555,90.36224642637801,18.647799482109622,0.1528461141965628,71.71444694426839,88.80617402118412,0.05005352902268605,0.028237693564101017,0.12900126636302767,0.006119417948326933,9.461303654430868,1.8590574071725594,0.12288184841470073,7.602246247258308,9.419164339918918,0.04026742566687782,0.021368143165925273
000107,0.16052658454719082,0.007020757695764379,90.5931469350737,18.738753016659782,0.15350582685142644,71.85439391841392,88.58011130727259,0.05005352902268605,0.028237693564101017,0.12461693340814572,0.006011058086002552,9.840652303817825,1.791068681278514,0.11860587532214317,8.049583622539311,9.462303791522341,0.04026742566687782,0.021368143165925273
000108,0.16077882183654468,0.005901801670551987,90.20520615014736,17.04019884239299,0.1548770201659927,73.16500730775437,88.46495114158198,0.05005352902268605,0.028237693564101017,0.12076756851525117,0.005467053657730148,9.969308498009054,1.8155314964190619,0.11530051485752102,8.153777001589992,9.494985774328542,0.04026742566687782,0.021368143165925273
000109,0.16035814277360672,0.006534290359139661,89.78922758536815,18.048589635600386,0.15382385241446705,71.74063794976777,88.42869920989045,0.05005352902268605,0.028237693564101017,0.11762442416285446,0.0057727350178222725,9.45256091330338,1.7201555236011432,0.11185168914503218,7.732405389702237,9.527914608577754,0.04026742566687782,0.021368143165925273
000110,0.16662875873187155,0.005805114901188513,91.67495382243506,17.118969224095462,0.16082364383068304,74.55598459833959,88.51698450372568,0.05005352902268605,0.028237693564101017,0.12635060676362608,0.005518081255343699,9.52067320137721,1.6826100032700704,0.12083252550828238,7.83806319810714,9.58586903002885,0.04026742566687782,0.021368143165925273
000111,0.16649969571025125,0.005281182192944822,91.41266625587458,16.026294970156524,0.16121851351730643,75.38637128571806,88.77297734255696,0.05005352902268605,0.028237693564101017,0.12714344659246657,0.004931127397758361,9.704483141250376,1.5138907232309584,0.12221231919470821,8.190592418019419,9.656375978728889,0.04026742566687782,0.021368143165925273
000112,0.16189626292333847,0.006441817435016484,90.14689840417677,17.956845281387526,0.155454445488322,72.19005312278924,89.17607505394476,0.05005352902268605,0.028237693564101017,0.12689252988130806,0.00545333764043221,9.985312286962577,1.644385403384218,0.12143919224087585,8.340926883578359,9.753994897803974,0.04026742566687782,0.021368143165925273
000113,0.16851500821642063,0.006463034026200298,92.43970765131581,18.046100363001287,0.16205197419022033,74.39360728831453,89.62608329966427,0.05005352902268605,0.028237693564101017,0.1266773893249188,0.005291752691697016,10.238428340660565,1.674349621168769,0.12138563663322177,8.564078719491796,9.827011989435793,0.04026742566687782,0.021368143165925273
000114,0.17037774805110284,0.004148789908571149,92.50358364139166,14.234590909154917,0.1662289581425317,78.26899273223674,90.24040281129707,0.05005352902268605,0.028237693564101017,0.12409115004892901,0.004003042658185296,10.161743072842283,1.4287417040334427,0.12008810739074371,8.73300136880884,9.890603300734982,0.04026742566687782,0.021368143165925273
000115,0.1705685834998788,0.0028849437390338073,91.32368643039727,11.645099748207342,0.167683639760845,79.67858668218993,90.74926841718668,0.05005352902268605,0.028237693564101017,0.12902681084514078,0.00258303912919311,10.19530352605299,1.1294697019902715,0.12644377171594767,9.065833824062718,9.978697712564282,0.04026742566687782,0.021368143165925273
000116,0.17871365670777006,0.003221152592622678,93.10691038584316,12.378231203087138,0.17549250411514739,80.72867918275603,91.1037501879784,0.05005352902268605,0.028237693564101017,0.13708459127924544,0.003240420478192396,10.270825397013141,1.2260325168768935,0.13384417080105304,9.044792880136248,10.075612322723591,0.04026742566687782,0.021368143165925273
000117,0.18166435781619672,0.0025951852377081863,93.92936477016313,11.199525472208588,0.17906917257848853,82.72983929795454,91.53531303877904,0.05005352902268605,0.028237693564101017,0.1394914212538687,0.002637500558816064,10.388567601982105,1.142325172431261,0.13685392069505264,9.246242429550843,10.165868376535622,0.04026742566687782,0.021368143165925273
000118,0.180654347910157,0.0017613263446100147,93.71201319919257,9.213367855022382,0.17889302156554698,84.49864534417019,92.25037278976788,0.05005352902268605,0.028237693564101017,0.13968168682297444,0.0017822157597288113,10.470902797440138,0.9099939830894705,0.13789947106324563,9.560908814350666,10.235071595579505,0.04026742566687782,0.021368143165925273
000119,0.18333645289719702,0.0008556767165066592,94.36060451246502,6.463429995925722,0.18248077618069036,87.8971745165393,92.74544937116883,0.05005352902268605,0.028237693564101017,0.14052588527699605,0.0007799170229899621,10.414553934946447,0.6245138655415919,0.1397459682540061,9.790040069404855,10.280281247670718,0.04026742566687782,0.021368143165925273
