frame,episode_id,progress,planner_phase,method,token_count,tokens,delta_hidden_norm,hidden_shift_norm,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000001_000026,episode_000001,26,descent_to_grasp,bottom10,10,"30,29,31,34,28,33,32,26,23,24",316.011928863433,129.02091392248664,288.47381675742037,0.08714263478931346,0.21484490102742287,0.0006376350534642863,0.0002966562981462184,0.21484375,0.09493613936344455,0.21484490102742287,0.2159873412875066,0.0006170516057711404,0.00029977280379084813,0.2159862518310547,0.09480838472684772,0.2159873412875066,0.0001277546365968385,0.0013456902445522323
episode_000001_000026,episode_000001,26,descent_to_grasp,all35_full_delta,35,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20,25,21,27,7,22,24,23,26,32,33,28,34,31,29,30",316.011928863433,316.011928863433,0.0,1.0,0.21484490102742287,0.0006376350534642863,0.0002966562981462184,0.21484375,0.09493613936344455,0.21484490102742287,0.001993433254785172,1.2890821323635593e-05,4.510099589840069e-05,0.0019928812980651855,0.0008064029707974373,0.001993433254785172,0.09412973639264711,0.9915058377536263
episode_000001_000027,episode_000001,27,descent_to_grasp,no_correction,0,,312.75438622670833,0.0,312.75438622670833,0.0,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.2004245700540279,0.0012487117952213345,0.00031069874546354293,0.20042043924331665,0.09114146199887847,0.2004245700540279,-0.00016677493317698855,-0.0018332015042441916
episode_000001_000027,episode_000001,27,descent_to_grasp,top1,1,4,312.75438622670833,54.20536689318795,308.0212400209114,0.015133748443630033,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.19123537166166546,0.0008230017023710208,0.00027945360098844486,0.19123339653015137,0.08930362212241791,0.19123537166166546,0.0016710649432835761,0.018368460471611635
episode_000001_000027,episode_000001,27,descent_to_grasp,top2,2,"4,3",312.75438622670833,70.68101277632627,304.66292937762853,0.025871601503981777,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.18280474928397433,0.0007144771580700961,0.0002697662959082843,0.18280315399169922,0.08761749764991589,0.18280474928397433,0.003357189415785597,0.03690245632129573
episode_000001_000027,episode_000001,27,descent_to_grasp,top3,3,"4,3,1",312.75438622670833,105.70737759673182,294.3488685652911,0.05884975070525623,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.14844376790309957,0.0003876942237081074,0.00021712369321207794,0.1484431028366089,0.08074530133228172,0.15868025074817751,0.010229385733419763,0.11244210959508055
episode_000001_000027,episode_000001,27,descent_to_grasp,top5,5,"4,3,1,9,10",312.75438622670833,148.84241074801258,275.0658882281934,0.12050509811617938,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.14844376790309957,0.0003876942237081074,0.00021712369321207794,0.1484431028366089,0.07900360685079263,0.14997177830424033,0.01197108021490885,0.13158693479498745
episode_000001_000027,episode_000001,27,descent_to_grasp,top10,10,"4,3,1,9,10,5,0,11,12,2",312.75438622670833,221.88202022181736,220.41704835681406,0.29523914591228495,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.05347842954746117,0.00036381504584243556,0.00016750857096531823,0.053476929664611816,0.05319315457266769,0.11588485407201754,0.037781532493033794,0.4152971965239974
episode_000001_000027,episode_000001,27,descent_to_grasp,top15,15,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18",312.75438622670833,250.01415978299696,187.90483232755653,0.39919361453383834,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.05347842954746117,0.00036381504584243556,0.00016750857096531823,0.053476929664611816,0.03838659446505079,0.07823892691977749,0.05258809260065069,0.5780519207795881
episode_000001_000027,episode_000001,27,descent_to_grasp,top20,20,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20",312.75438622670833,270.84180808301596,156.39699836751282,0.4999366747357324,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.003193653565350089,1.6098627720619852e-05,3.870419101209082e-05,0.003193378448486328,0.012946884359856891,0.04993513915955578,0.0780278027058446,0.8576869591152678
episode_000001_000027,episode_000001,27,descent_to_grasp,bottom5,5,"30,29,31,34,28",312.75438622670833,88.14060974403561,300.0775550053597,0.04053286470028743,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.20042457003423886,0.0012487087737166269,0.0003106981235582635,0.20042043924331665,0.09105985745665582,0.20042457003423886,-8.517039095433387e-05,-0.0009361987790386597
episode_000001_000027,episode_000001,27,descent_to_grasp,bottom10,10,"30,29,31,34,28,33,32,26,23,24",312.75438622670833,127.04477362728694,285.78826357643953,0.0862214051595161,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.2004245700540279,0.0012487117952213345,0.00031069874546354293,0.20042043924331665,0.0906514971913245,0.2004245700540279,0.000323189874376989,0.0035525252661059753
episode_000001_000027,episode_000001,27,descent_to_grasp,all35_full_delta,35,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20,25,21,27,7,22,24,23,26,32,33,28,34,31,29,30",312.75438622670833,312.75438622670833,0.0,1.0,0.19922289855502806,0.0012414841995983107,0.0003341767296649914,0.19921875,0.09097468706570148,0.19922289855502806,0.0031936535200537647,1.6098653809015734e-05,3.8700442379794044e-05,0.003193378448486328,0.0013264180562205029,0.0031936535200537647,0.08964826900948099,0.9854199217496339
episode_000001_000028,episode_000001,28,grasp_close,no_correction,0,,294.3269723588806,0.0,294.3269723588806,0.0,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.03170058363126893,0.005259086228262547,0.0009389331194808688,0.031247198581695557,0.00910880499973098,0.03170058363126893,-0.00015710347396064028,-0.017550124242678065
episode_000001_000028,episode_000001,28,grasp_close,top1,1,4,294.3269723588806,50.582167092455684,289.9479453801598,0.014878102892253196,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.024360952170748584,0.004793467178876444,0.0009080359480283397,0.023867428302764893,0.007640878775200974,0.024360952170748584,0.0013108227505693659,0.1464328035062097
episode_000001_000028,episode_000001,28,grasp_close,top2,2,"4,3",294.3269723588806,73.29380578735311,285.05505554392647,0.031502096938803945,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.014071083241371275,0.004298092195753261,0.0008261966279769801,0.013373076915740967,0.0055829049939106245,0.014071083241371275,0.0033687965318597154,0.3763303012462553
episode_000001_000028,episode_000001,28,grasp_close,top3,3,"4,3,1",294.3269723588806,105.62090627794424,274.72275263430754,0.06660694250158329,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.008884169685454163,0.003264297703127628,0.000739118643825342,0.008229613304138184,0.004545522045671096,0.009599828586126057,0.004406179480099244,0.49221697879611437
episode_000001_000028,episode_000001,28,grasp_close,top5,5,"4,3,1,9,10",294.3269723588806,143.35711955046665,257.05466915062726,0.12663570351549785,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.008884169685454163,0.003264297703127628,0.000739118643825342,0.008229613304138184,0.004048481487242359,0.008884169685454163,0.004903220038527981,0.5477416806640046
episode_000001_000028,episode_000001,28,grasp_close,top10,10,"4,3,1,9,10,5,0,11,12,2",294.3269723588806,222.14682540730192,193.0781049715451,0.34400132130561284,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.0011719787088483014,0.0006063467287338457,2.5523877533566713e-05,0.0010026097297668457,0.0017117147626960643,0.0031429829130246926,0.007239986763074276,0.8087833069759593
episode_000001_000028,episode_000001,28,grasp_close,top15,15,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18",294.3269723588806,245.1324347017114,162.9062801587356,0.44651256779789894,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.0011719787088483014,0.0006063467287338457,2.5523877533566713e-05,0.0010026097297668457,0.0010616497431544208,0.00182127701878021,0.007890051782615919,0.8814024640904164
episode_000001_000028,episode_000001,28,grasp_close,top20,20,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20",294.3269723588806,261.17090468226456,135.7133936109209,0.5389026274987737,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.00025061269482109263,1.2201228357158468e-05,2.3531130689456336e-05,0.0002492070198059082,0.0006381250511748007,0.0011763166538360673,0.00831357647459554,0.9287146639845226
episode_000001_000028,episode_000001,28,grasp_close,bottom5,5,"30,29,31,34,28",294.3269723588806,78.10032690593391,283.77580163772154,0.03584846688224596,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.03170058326273873,0.005259084122184563,0.0009389324734507789,0.031247198581695557,0.009219383883895725,0.03170058326273873,-0.00026768235812538524,-0.02990295837665899
episode_000001_000028,episode_000001,28,grasp_close,bottom10,10,"30,29,31,34,28,33,32,26,23,24",294.3269723588806,110.50607482076042,272.79438059764675,0.07315874446932642,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.03170058363126893,0.005259086228262547,0.0009389331194808688,0.031247198581695557,0.009082351318406647,0.03170058363126893,-0.00013064979263630733,-0.014594967477433206
episode_000001_000028,episode_000001,28,grasp_close,all35_full_delta,35,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20,25,21,27,7,22,24,23,26,32,33,28,34,31,29,30",294.3269723588806,294.3269723588806,0.0,1.0,0.031703617438525594,0.0052589291876880394,0.0009489586330640773,0.03125,0.00895170152577034,0.031703617438525594,0.00025061263041737156,1.2200409975492055e-05,2.3530869100007114e-05,0.0002492070198059082,0.0005169441493210628,0.0008310565966485737,0.008434757376449277,0.9422518559367877
episode_000001_000029,episode_000001,29,grasp_close,no_correction,0,,295.97631607736935,0.0,295.97631607736935,0.0,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.023231849329254227,0.0055651768349749935,0.000967650815163327,0.022534668445587158,0.007403454133787624,0.023231849329254227,3.7342779741288135e-05,0.005018653267285285
episode_000001_000029,episode_000001,29,grasp_close,top1,1,4,295.97631607736935,51.70950640589492,291.4242725408945,0.015379756045361863,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.01891461021264396,0.005135562014527488,0.0009217446412635051,0.0181807279586792,0.006540006656708326,0.01891461021264396,0.0009007902568205859,0.12106099216103619
episode_000001_000029,episode_000001,29,grasp_close,top2,2,"4,3",295.97631607736935,73.35367675835336,286.74242411049306,0.031198077228795938,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.011475810422967431,0.004659448797341216,0.000827770073609351,0.01045459508895874,0.005052246447615421,0.011475810422967431,0.0023885504659134906,0.3210073455399126
episode_000001_000029,episode_000001,29,grasp_close,top3,3,"4,3,1",295.97631607736935,106.89118907278852,276.00045901653175,0.06749140379061895,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.008058478374883314,0.0036319970333539026,0.0007486340442445651,0.007154524326324463,0.004368780303305599,0.009596870096459492,0.003072016610223313,0.4128612359568301
episode_000001_000029,episode_000001,29,grasp_close,top5,5,"4,3,1,9,10",295.97631607736935,144.7425966363536,258.16963492575326,0.12773549469320808,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.008058478374883314,0.0036319970333539026,0.0007486340442445651,0.007154524326324463,0.0038536635279096962,0.008058478374883314,0.0035871333856192155,0.4820899464541309
episode_000001_000029,episode_000001,29,grasp_close,top10,10,"4,3,1,9,10,5,0,11,12,2",295.97631607736935,223.58745795472956,193.93459805839933,0.34476311946627486,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.0011053845556231597,0.0007285163798231282,2.3762886614897528e-05,0.0008310079574584961,0.0016723675134838738,0.003067903679980509,0.005768429400045038,0.775243494357014
episode_000001_000029,episode_000001,29,grasp_close,top15,15,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18",295.97631607736935,246.25662524178045,164.19395300454937,0.4452463116622195,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.0011053845556231597,0.0007285163798231282,2.3762886614897528e-05,0.0008310079574584961,0.001053486655933121,0.0017090745314362712,0.00638731025759579,0.8584174963816491
episode_000001_000029,episode_000001,29,grasp_close,top20,20,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20",295.97631607736935,262.2493981688733,137.21236401576425,0.5364076226291822,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.00021286814916109123,1.9969510442625513e-05,3.153587778890728e-05,0.00020956993103027344,0.000658959319655809,0.0012182631100408547,0.006781837593873102,0.911439684846433
episode_000001_000029,episode_000001,29,grasp_close,bottom5,5,"30,29,31,34,28",295.97631607736935,79.07188619282503,285.21854163542696,0.03634674079506505,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.023231849961990497,0.005565179476623008,0.0009676508135016506,0.022534668445587158,0.007472503635712831,0.023231849961990497,-3.170672218391884e-05,-0.004261199781742389
episode_000001_000029,episode_000001,29,grasp_close,bottom10,10,"30,29,31,34,28,33,32,26,23,24",295.97631607736935,111.69347359356865,274.092224689672,0.07393865724707778,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.023231849329254227,0.0055651768349749935,0.000967650815163327,0.022534668445587158,0.007353185128004346,0.023231849329254227,8.761178552456599e-05,0.011774516431871645
episode_000001_000029,episode_000001,29,grasp_close,all35_full_delta,35,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20,25,21,27,7,22,24,23,26,32,33,28,34,31,29,30",295.97631607736935,295.97631607736935,0.0,1.0,0.024095724511811443,0.005505004942498176,0.0009911882173338387,0.0234375,0.007440796913528912,0.024095724511811443,0.00021286763852520907,1.9969510442625513e-05,3.153243079667942e-05,0.00020956993103027344,0.000514635983989805,0.0008141397675095188,0.006926160929539107,0.9308359050824127
episode_000001_000030,episode_000001,30,grasp_close,no_correction,0,,309.11908294853254,0.0,309.11908294853254,0.0,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.013322264705347102,0.005852525197888836,0.0010792441346130215,0.011919140815734863,0.005387495423019627,0.013322264705347102,-0.0001461047415092162,-0.027875186260130722
episode_000001_000030,episode_000001,30,grasp_close,top1,1,4,309.11908294853254,54.3101215033356,304.3107263065741,0.015555030107148073,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.012308605011959281,0.005475346914235704,0.001028860417067836,0.01097559928894043,0.005184763507218154,0.012308605011959281,5.662717429225691e-05,0.010803845340515365
episode_000001_000030,episode_000001,30,grasp_close,top2,2,"4,3",309.11908294853254,75.19929581555749,299.83274229440985,0.030041305006293748,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.009354263851500478,0.005089867111043943,0.0009636365303376641,0.007788896560668945,0.004593895336270554,0.009764715774354504,0.0006474953452398572,0.12353502812220603
episode_000001_000030,episode_000001,30,grasp_close,top3,3,"4,3,1",309.11908294853254,110.19234061683507,288.8117994686594,0.06569404672843913,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.007153913780759633,0.004120265075853152,0.0008713497471847584,0.005782961845397949,0.004153824829243052,0.009764715774354504,0.0010875658522673587,0.2074956663894314
episode_000001_000030,episode_000001,30,grasp_close,top5,5,"4,3,1,9,10",309.11908294853254,149.05874273863597,270.8063859219699,0.12394154596059544,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.007153913780759633,0.004120265075853152,0.0008713497471847584,0.005782961845397949,0.003617583245841486,0.007153913780759633,0.001623807435668925,0.3098046938949021
episode_000001_000030,episode_000001,30,grasp_close,top10,10,"4,3,1,9,10,5,0,11,12,2",309.11908294853254,229.45122034066839,207.13943353963242,0.3299040888584657,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.0011896810039049232,0.0011181734223788267,0.00014161610602072658,0.0003807544708251953,0.0016285418900151773,0.003102528469700566,0.0036128487914952336,0.6892920240118638
episode_000001_000030,episode_000001,30,grasp_close,top15,15,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18",309.11908294853254,254.82376584826795,174.98415871686456,0.43392637863771444,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.0011896810039049232,0.0011181734223788267,0.00014161610602072658,0.0003807544708251953,0.0010181339622417425,0.001391185586597983,0.004223256719268669,0.805751178626443
episode_000001_000030,episode_000001,30,grasp_close,top20,20,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20",309.11908294853254,272.40830944312745,146.11064433941513,0.5273321758535945,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.00015135466450793802,1.1453254076654342e-05,0.00010449091550082807,0.00010889768600463867,0.0006713560659809754,0.001036562857704993,0.004570034615529435,0.8719126074022189
episode_000001_000030,episode_000001,30,grasp_close,bottom5,5,"30,29,31,34,28",309.11908294853254,82.86614254002039,297.8049862972055,0.036601094126598406,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.013322265040324372,0.005852525947795208,0.0010792442030032041,0.011919140815734863,0.005427471726132463,0.013322265040324372,-0.00018608104462205198,-0.035502227544013
episode_000001_000030,episode_000001,30,grasp_close,bottom10,10,"30,29,31,34,28,33,32,26,23,24",309.11908294853254,117.27432637611402,286.0093351902529,0.0747600165536443,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.013322264705347102,0.005852525197888836,0.0010792441346130215,0.011919140815734863,0.005335375082638509,0.013322264705347102,-9.398440112809783e-05,-0.017931195524050186
episode_000001_000030,episode_000001,30,grasp_close,all35_full_delta,35,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20,25,21,27,7,22,24,23,26,32,33,28,34,31,29,30",309.11908294853254,309.11908294853254,0.0,1.0,0.013145267172327975,0.005857619481044977,0.001075751590594173,0.01171875,0.005241390681510411,0.013145267172327975,0.0001513529945103864,1.1450988394344413e-05,0.00010448874482397022,0.00010889768600463867,0.0005416075534020831,0.0008978516390392772,0.004699783128108328,0.8966672041233896
episode_000001_000031,episode_000001,31,grasp_close,no_correction,0,,291.7873523120769,0.0,291.7873523120769,0.0,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.006442078123736476,0.004944293779488556,0.0005957287292671182,0.004086494445800781,0.0036904430064487203,0.006846264412558252,-8.68339771999938e-05,-0.02409639239307178
episode_000001_000031,episode_000001,31,grasp_close,top1,1,4,291.7873523120769,50.65727693316648,287.3563976371652,0.015185561127997998,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.006171511402028057,0.0046680965343426535,0.0005426375145155463,0.004000246524810791,0.0036363298601547584,0.006846264412558252,-3.2720830906031884e-05,-0.00908001690540038
episode_000001_000031,episode_000001,31,grasp_close,top2,2,"4,3",291.7873523120769,71.74689581914151,282.82899764629747,0.03070165514301717,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.005609100461393673,0.004381344884446798,0.0005247029693763669,0.0034627318382263184,0.003523847547276895,0.006846263788803317,7.976148197183161e-05,0.022133777922201548
episode_000001_000031,episode_000001,31,grasp_close,top3,3,"4,3,1",291.7873523120769,108.02130976277492,271.0558164039774,0.07105015259854847,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.004291317587271821,0.0032510620583890665,0.00048749362193901036,0.002758324146270752,0.0032602909508794645,0.006846263788803317,0.00034331807836926204,0.09527062330644574
episode_000001_000031,episode_000001,31,grasp_close,top5,5,"4,3,1,9,10",291.7873523120769,142.34412519064136,254.71161927364662,0.1270642224368124,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.004291317587271821,0.0032510620583890665,0.00048749362193901036,0.002758324146270752,0.0028627433281349186,0.004858525594435713,0.0007408657011138079,0.20558992251949768
episode_000001_000031,episode_000001,31,grasp_close,top10,10,"4,3,1,9,10,5,0,11,12,2",291.7873523120769,218.71531129944873,193.14106650963,0.3380759481889441,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.0006485840347271184,0.0005616831080355484,5.033108009807501e-05,0.0003203749656677246,0.0015536000955439391,0.0022875993517653417,0.0020500089337047874,0.5688766225930367
episode_000001_000031,episode_000001,31,grasp_close,top15,15,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18",291.7873523120769,240.92890352529483,164.59988583043204,0.4358909509745075,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.0006485840347271184,0.0005616831080355484,5.033108009807501e-05,0.0003203749656677246,0.00111870812616974,0.0015875940705653829,0.0024849009030789865,0.6895589623930524
episode_000001_000031,episode_000001,31,grasp_close,top20,20,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20",291.7873523120769,256.98265024056485,138.20194081353412,0.5263607564946056,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.00011828596066638772,3.741527696651223e-05,4.045670542710592e-05,0.00010466575622558594,0.0008278028303099897,0.0015231100450061115,0.0027758061989387366,0.7702850604515861
episode_000001_000031,episode_000001,31,grasp_close,bottom5,5,"30,29,31,34,28",291.7873523120769,78.06861134505218,281.1496948103399,0.0364568834716306,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.006442075882449219,0.004944290941154803,0.0005957280494385026,0.004086494445800781,0.003621320940749486,0.006846263788803317,-1.7711911500759535e-05,-0.0049150480412832355
episode_000001_000031,episode_000001,31,grasp_close,bottom10,10,"30,29,31,34,28,33,32,26,23,24",291.7873523120769,112.15187182839924,269.37300646998466,0.07681740028991836,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.006442078123736476,0.004944293779488556,0.0005957287292671182,0.004086494445800781,0.003488427440373975,0.006846263788803317,0.0001151815888747517,0.03196284278895942
episode_000001_000031,episode_000001,31,grasp_close,all35_full_delta,35,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20,25,21,27,7,22,24,23,26,32,33,28,34,31,29,30",291.7873523120769,291.7873523120769,0.0,1.0,0.006352705524101168,0.004973737405930198,0.0006000121917896601,0.00390625,0.0036036090292487265,0.006835698765029645,0.00011828591676135162,3.741513816336914e-05,4.045670542710592e-05,0.00010466575622558594,0.0005438261359334537,0.0009205367227983534,0.003059782893315273,0.8490884744933528
episode_000001_000032,episode_000001,32,grasp_close,no_correction,0,,282.13179322289204,0.0,282.13179322289204,0.0,0.005929717795778747,0.004431413539093142,0.0005151098141339855,0.00390625,0.003380971684577449,0.005929717795778747,0.005566828214258797,0.004440097494283574,0.0005091005739037627,0.0033190250396728516,0.0033520604924954663,0.005794936557298806,2.8911192081982652e-05,0.008551148835071049
episode_000001_000032,episode_000001,32,grasp_close,top1,1,4,282.13179322289204,48.29944312970489,277.96674718484786,0.0147627673948596,0.005929717795778747,0.004431413539093142,0.0005151098141339855,0.00390625,0.003380971684577449,0.005929717795778747,0.005248794431786296,0.00415953159202754,0.00046410958639211833,0.003167450428009033,0.0032884531322345174,0.005794936557298806,9.251855234293158e-05,0.027364486004115847
episode_000001_000032,episode_000001,32,grasp_close,top2,2,"4,3",282.13179322289204,68.79540519510384,273.6156811500507,0.03018487202579601,0.005929717795778747,0.004431413539093142,0.0005151098141339855,0.00390625,0.003380971684577449,0.005929717795778747,0.004825156725687625,0.003899446093126772,0.0004529004454325874,0.0028055906295776367,0.0032037255979288524,0.005794936591869152,0.00017724608664859655,0.05242459954844272
episode_000001_000032,episode_000001,32,grasp_close,top3,3,"4,3,1",282.13179322289204,102.51033935934487,262.84972716667727,0.06834417998747627,0.005929717795778747,0.004431413539093142,0.0005151098141339855,0.00390625,0.003380971684577449,0.005929717795778747,0.0037102282509259774,0.0028560024759004226,0.0004276642044726443,0.002329409122467041,0.0029807399070238463,0.005794936591869152,0.0004002317775536027,0.11837773719883234
episode_000001_000032,episode_000001,32,grasp_close,top5,5,"4,3,1,9,10",282.13179322289204,134.43036546534609,248.04601506175865,0.12081509060627091,0.005929717795778747,0.004431413539093142,0.0005151098141339855,0.00390625,0.003380971684577449,0.005929717795778747,0.0037102282509259774,0.0028560024759004226,0.0004276642044726443,0.002329409122467041,0.002665094409881188,0.004216712617162831,0.0007158772746962611,0.2117371399357729
episode_000001_000032,episode_000001,32,grasp_close,top10,10,"4,3,1,9,10,5,0,11,12,2",282.13179322289204,209.78514091382425,188.6492602660599,0.33134348982419826,0.005929717795778747,0.004431413539093142,0.0005151098141339855,0.00390625,0.003380971684577449,0.005929717795778747,0.0006019355795924848,0.0005177862481726741,2.763837655529696e-05,0.0003057122230529785,0.001541313590742903,0.0022593613026854567,0.001839658093834546,0.5441211182649892
episode_000001_000032,episode_000001,32,grasp_close,top15,15,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18",282.13179322289204,231.29979153880316,161.55109155084935,0.42739139851842417,0.005929717795778747,0.004431413539093142,0.0005151098141339855,0.00390625,0.003380971684577449,0.005929717795778747,0.0006019355795924848,0.0005177862481726741,2.763837655529696e-05,0.0003057122230529785,0.0011733561611781333,0.0017073758416987447,0.0022076155233993157,0.6529529760540487
episode_000001_000032,episode_000001,32,grasp_close,top20,20,"4,3,1,9,10,5,0,11,12,2,13,8,17,16,18,15,14,6,19,20",282.13179322289204,247.04419925461028,136.26265945523417,0.5170247993015702,0.005929717795778747,0.004431413539093142,0.0005151098141339855,0.00390625,0.003380971684577449,0.005929717795778747,0.00012300502336116216,2.3158718266039816e-05,3.88693285591222e-05,0.00011438131332397461,0.0008579827424189668,0.001583786654195478,0.002522988942158482,0.746231905362379
