frame,episode_id,heldout_episode,progress,planner_phase,method,delta_hidden_norm,shift_norm,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000002_000004,episode_000002,episode_000002,4,alignment,global_mean,337.52401980714353,128.26931936768926,315.6121356961736,0.0649194807631471,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.03526168527097138,0.0027124350842757054,0.009206257527790042,0.03393042832612991,0.05912115466274964,0.14822573815866913,0.6678420276527954,0.9186737979295798
episode_000002_000004,episode_000002,episode_000002,4,alignment,progress,337.52401980714353,191.84700965440564,261.71910211843755,0.22459117941300843,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.001832319358328063,0.0009061097807561659,0.0015889210680269385,0.00010811630636453629,0.014072460220571764,0.020286845298757576,0.7128907220949734,0.9806421280156888
episode_000002_000004,episode_000002,episode_000002,4,alignment,phase,337.52401980714353,169.3406004839739,285.3816147864882,0.15448502020818766,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.003834931199653269,0.001108811565635774,0.003350320211875371,0.0015008626505732536,0.014280018463716543,0.019337363903014673,0.7126831638518286,0.9803566139096187
episode_000002_000004,episode_000002,episode_000002,4,alignment,progress_phase,337.52401980714353,202.1141479734606,259.0906203878759,0.23237871919184705,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.0019278026522323386,0.00081418404741798,0.0012252034637894173,0.001245955005288124,0.011102897923908157,0.014972138372580978,0.715860284391637,0.9847270148007456
episode_000002_000004,episode_000002,episode_000002,4,alignment,random_matched_norm,337.52401980714353,191.84700965440555,388.3389634959012,-0.1505520813534771,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.360024564256778,0.004841734514692385,0.01565371346185307,0.35965150594711304,0.7169568161260452,0.9006625504305547,0.010006366189499905,0.013764612064158908
episode_000002_000004,episode_000002,episode_000002,4,alignment,shuffled_progress,337.52401980714353,132.91849556387393,326.76162568171554,0.03188630584447729,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.053763353893361086,0.0032342861789329863,0.010241183263986495,0.052679747343063354,0.09860183385835733,0.24650567646147772,0.6283613484571878,0.8643647487837173
episode_000002_000004,episode_000002,episode_000002,4,alignment,wrong_direction,337.52401980714353,191.84700965440564,482.6578391640813,-0.4299955287326371,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.9581833267084627,0.008987476735553947,0.022858963974658194,0.9578684568405151,0.9785381113274092,0.9862351305979067,-0.25157492901186407,-0.3460628201424727
episode_000002_000005,episode_000002,episode_000002,5,alignment,no_correction,285.39947085145394,0.0,285.39947085145394,0.0,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.38827515690215364,0.004478349494671453,0.013771262768267616,0.38800501823425293,0.750504070570245,0.9180352989490432,-5.4075010818999125e-05,-7.205678078349336e-05
episode_000002_000005,episode_000002,episode_000002,5,alignment,global_mean,285.39947085145394,128.26931936768926,261.91201301075154,0.08229678131718494,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.03158179846336374,0.002094532534655657,0.006710350824443038,0.030789513140916824,0.065382576488453,0.16920756428717273,0.685067419070973,0.9128755055295679
episode_000002_000005,episode_000002,episode_000002,5,alignment,progress,285.39947085145394,188.2831303713167,210.1046620145429,0.26382252431049824,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.0022570274197989577,0.0006893669818631978,0.0012607373427016143,0.0017405422404408455,0.010864547049436141,0.019054903632576666,0.7395854485099899,0.9855226236075367
episode_000002_000005,episode_000002,episode_000002,5,alignment,phase,285.39947085145394,169.3406004839739,230.9853602636202,0.19065946557467672,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.003016303962597128,0.0009636232886850559,0.0009535783584271356,0.002694477327167988,0.01117736594428895,0.017274876371266557,0.7392726296151371,0.9851057818503194
episode_000002_000005,episode_000002,episode_000002,5,alignment,progress_phase,285.39947085145394,202.1141479734606,207.63736439502162,0.27246759156363787,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.0029390874852819764,0.0006693332851799619,0.0014871322158217769,0.0024451310746371746,0.00800699658364205,0.013054657362973307,0.742442998975784,0.9893304062482229
episode_000002_000005,episode_000002,episode_000002,5,alignment,random_matched_norm,285.39947085145394,188.2831303713167,341.9083713500782,-0.19799931769332632,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.3777818773096263,0.004476439990718083,0.0133765392412112,0.3775184452533722,0.7519359862336098,0.9059770632531808,-0.001485990674183757,-0.0019801328309370153
episode_000002_000005,episode_000002,episode_000002,5,alignment,shuffled_progress,285.39947085145394,131.39351689232714,269.9780786696239,0.05403441056082621,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.03725993583346445,0.002231214619113379,0.007129481328707759,0.03650335595011711,0.08504262284072053,0.21495027890665278,0.6654073727187055,0.8866778288441122
episode_000002_000005,episode_000002,episode_000002,5,alignment,wrong_direction,285.39947085145394,188.2831303713167,435.5029521015661,-0.5259416942936055,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.9637711933390086,0.009065440773997544,0.02085757529270203,0.963502824306488,0.9790306229459309,0.9867398370274527,-0.22858062738650486,-0.30459141680200624
episode_000002_000006,episode_000002,episode_000002,6,alignment,no_correction,255.497186151559,0.0,255.497186151559,0.0,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.4455784902858129,0.003434147618030687,0.009878779280982571,0.44545572996139526,0.7563627099180726,0.9087373465584674,-0.00011437707901740257,-0.00015124275195161892
episode_000002_000006,episode_000002,episode_000002,6,alignment,global_mean,255.497186151559,128.26931936768926,231.1480069513715,0.09530116384821448,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.048444853804481915,0.0011477153279372354,0.0029980621883474623,0.04833837226033211,0.0571335007160396,0.15928058026889863,0.6991148321230156,0.9244514027534408
episode_000002_000006,episode_000002,episode_000002,6,alignment,progress,255.497186151559,185.9869778186616,183.05277983768474,0.2835428734267969,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.004869661719430773,0.0014355835812322369,0.004613019097415056,0.0006105406209826469,0.006825029919391214,0.015541248981252137,0.749423302919664,0.9909751471533574
episode_000002_000006,episode_000002,episode_000002,6,alignment,phase,255.497186151559,169.3406004839739,200.3565801768189,0.21581688160757706,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.003365523635873753,0.0016184896157012765,0.00283814727485108,0.0008075647056102753,0.008382098476984814,0.018923521571364368,0.7478662343620704,0.9889162089845311
episode_000002_000006,episode_000002,episode_000002,6,alignment,progress_phase,255.497186151559,202.1141479734606,182.63480977287713,0.2851787821078407,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.005043917527732345,0.0013744376038961209,0.004832892987743068,0.0004417812451720238,0.0067219518202955,0.016415173013803738,0.7495263810187598,0.9911114490724755
episode_000002_000006,episode_000002,episode_000002,6,alignment,random_matched_norm,255.497186151559,185.98697781866156,316.1565144468451,-0.23741681546075213,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.3989076530176838,0.0034090182609938266,0.009796287595256798,0.3987727761268616,0.7420347649846429,0.8901396297784178,0.014213567854412301,0.01879484190206768
episode_000002_000006,episode_000002,episode_000002,6,alignment,shuffled_progress,255.497186151559,133.23800185462724,238.0928514859527,0.06811947688254448,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.043774643919713245,0.000995906816265079,0.0029207386670314487,0.04366574063897133,0.05118947441315076,0.1424679079272407,0.7050588584259044,0.9323112895720658
episode_000002_000006,episode_000002,episode_000002,6,alignment,wrong_direction,255.497186151559,185.9869778186616,407.715116095373,-0.5957714534418375,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.9642363278049578,0.0076824738608950414,0.016949816357100446,0.9640567302703857,0.9755329726059889,0.9825035068451774,-0.2192846397669337,-0.28996379925058535
episode_000002_000007,episode_000002,episode_000002,7,alignment,no_correction,253.22797168251867,0.0,253.22797168251867,0.0,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.5167206052580874,0.004639628939033143,0.012587503791983033,0.5165464282035828,0.8153977125448352,0.943141697317541,-0.0004909210360789507,-0.0006024259966836657
episode_000002_000007,episode_000002,episode_000002,7,alignment,global_mean,253.22797168251867,128.26931936768926,223.7888505263198,0.11625540796538775,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.06679041019528056,0.0024863344651027777,0.006000698342741397,0.0664738193154335,0.16718947443325688,0.3918133648735748,0.6477173170754993,0.7948360767447838
episode_000002_000007,episode_000002,episode_000002,7,alignment,progress,253.22797168251867,184.02280857559134,179.53423141711218,0.29101737764499047,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.0024717060989190823,0.0008305746683199331,0.002033099550684145,0.0011340118944644928,0.012389087067609519,0.025735690982496198,0.8025177044411467,0.9847969274563637
episode_000002_000007,episode_000002,episode_000002,7,alignment,phase,253.22797168251867,169.3406004839739,191.8301165188581,0.2424607943416194,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.0013678397071933664,0.001016695277062363,0.0008933563544083768,0.00019806716591119766,0.013733025164778876,0.0356082527091896,0.8011737663439773,0.9831477350442092
episode_000002_000007,episode_000002,episode_000002,7,alignment,progress_phase,253.22797168251867,202.1141479734606,183.16357719627158,0.27668505189501513,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.002223120202595911,0.0006287769843947498,0.0021106976815729963,0.0003030812367796898,0.013467910804394584,0.025538948700659186,0.8014388807043616,0.9834730659448064
episode_000002_000007,episode_000002,episode_000002,7,alignment,random_matched_norm,253.22797168251867,184.0228085755913,313.18097136012005,-0.23675504439441108,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.5030457230817944,0.004558370088129388,0.011618032596184968,0.5028908848762512,0.8118672090882596,0.9418016502194753,0.0030395824204966226,0.003729975565510994
episode_000002_000007,episode_000002,episode_000002,7,alignment,shuffled_progress,253.22797168251867,130.615616721843,231.08174510558192,0.08745568836566879,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.06545655291724906,0.0023640978272261234,0.0058712980253767975,0.06514982134103775,0.17903978194435255,0.40945866550130755,0.6358670095644037,0.7802941590253899
episode_000002_000007,episode_000002,episode_000002,7,alignment,wrong_direction,253.22797168251867,184.02280857559134,404.65424647030363,-0.5979839975089075,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.9686119766760584,0.008360483217627869,0.017023219161326247,0.9684262871742249,0.9772982800333676,0.9843279542549006,-0.16239148852461138,-0.19927615061834525
episode_000002_000008,episode_000002,episode_000002,8,alignment,no_correction,240.56925587866965,0.0,240.56925587866965,0.0,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.4510488631860171,0.0036773967916124144,0.008598485929983888,0.4509519040584564,0.7635307593713725,0.9305006738888962,0.00013642704167859954,0.0001786472485735548
episode_000002_000008,episode_000002,episode_000002,8,alignment,global_mean,240.56925587866965,128.26931936768926,214.82005130222018,0.10703447737908789,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.043294025397732014,0.001444771526538629,0.002241876352164922,0.04321179538965225,0.0760862677978577,0.1618279824161482,0.6875809186151934,0.9003672422338385
episode_000002_000008,episode_000002,episode_000002,8,alignment,progress,240.56925587866965,182.48186239952875,174.4089783371339,0.2750155139312709,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.007750227198353945,0.001402522195744967,0.00604531797685771,0.004642529878765345,0.009243168473675702,0.0172286380713065,0.7544240179393754,0.9878963393502727
episode_000002_000008,episode_000002,episode_000002,8,alignment,phase,240.56925587866965,169.3406004839739,183.38287254796003,0.23771276642079064,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.0056777016087425514,0.0013881093334783849,0.004325398222091544,0.003405932802706957,0.009265302174345907,0.015887408947902356,0.7544018842387051,0.9878673559121152
episode_000002_000008,episode_000002,episode_000002,8,alignment,progress_phase,240.56925587866965,192.41513539077152,177.74594048137487,0.2611444058711289,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.008243160815147449,0.0015455654483357176,0.005671453882173696,0.0057788873091340065,0.009596370929871086,0.015220661215843943,0.75407081548318,0.9874338309926013
episode_000002_000008,episode_000002,episode_000002,8,alignment,random_matched_norm,240.56925587866965,182.48186239952878,301.7968927784871,-0.2545114781029935,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.4211273172833942,0.0034475978125756493,0.007451684791423037,0.42104727029800415,0.7694066589517224,0.9314377369567625,-0.005739472538671353,-0.0075156725872034475
episode_000002_000008,episode_000002,episode_000002,8,alignment,shuffled_progress,240.56925587866965,129.0692479268199,224.85823608164958,0.0653076792362191,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.04384474687524008,0.0014131749197484726,0.002859284281271448,0.04372858628630638,0.09357747938762591,0.1934441613081928,0.6700897070254251,0.8774630086868602
episode_000002_000008,episode_000002,episode_000002,8,alignment,wrong_direction,240.56925587866965,182.48186239952875,389.7792993900932,-0.6202373739172936,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.9688376101579842,0.0078277072924222,0.013556305264271623,0.9687111377716064,0.9746792534018416,0.9819886937820157,-0.2110120669887905,-0.27631417290549737
episode_000002_000009,episode_000002,episode_000002,9,alignment,no_correction,222.301695977983,0.0,222.301695977983,0.0,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.2981828737596064,0.0025560254651113695,0.006306874737893666,0.2981052100658417,0.6360113540238509,0.8492075245219675,-0.0005815832644583407,-0.0009152597048817831
episode_000002_000009,episode_000002,episode_000002,9,alignment,global_mean,222.301695977983,128.26931936768926,204.47743980600256,0.08018047767726329,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.018430748827992546,0.000946093897248967,0.0011252082364186196,0.018372025340795517,0.00951898539766077,0.018430748827992546,0.6259107853617318,0.9850196106073458
episode_000002_000009,episode_000002,episode_000002,9,alignment,progress,222.301695977983,181.3879986572219,174.6759711100756,0.21423914315356504,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.009752253978108824,0.002302147603739814,0.007781773764586259,0.005408379714936018,0.016177491019850186,0.02388039929316119,0.6192522797395423,0.9745408670410316
episode_000002_000009,episode_000002,episode_000002,9,alignment,phase,222.301695977983,169.3406004839739,180.25267470463834,0.18915294860147736,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.008234230708265807,0.0022428184155738407,0.0064644562189094925,0.004580734297633171,0.014847177918985105,0.022900861196740566,0.6205825928404074,0.9766344313688018
episode_000002_000009,episode_000002,episode_000002,9,alignment,progress_phase,222.301695977983,192.41513539077152,171.1537711167745,0.230083376720051,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.010010069576434445,0.00232723311188252,0.007807569118711753,0.005816127872094512,0.015676948599631833,0.023145103899084703,0.6197528221597607,0.9753285896867933
episode_000002_000009,episode_000002,episode_000002,9,alignment,random_matched_norm,222.301695977983,181.38799865722194,286.73100553670344,-0.2898282411894041,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.312014850883514,0.002715673206841806,0.0068147448580572366,0.3119286000728607,0.6243783012239248,0.8502609573271658,0.011051469535467762,0.017392117971212328
episode_000002_000009,episode_000002,episode_000002,9,alignment,shuffled_progress,222.301695977983,130.83398250611515,211.78278546932458,0.047318174800160887,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.013993155051579735,0.0007163712224595959,0.0010610515226649562,0.013934466987848282,0.008627876747073096,0.013993155051579735,0.6268018940123194,0.9864219821857543
episode_000002_000009,episode_000002,episode_000002,9,alignment,wrong_direction,222.301695977983,181.3879986572219,366.2343584371514,-0.647465426774898,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.9614073031793074,0.007485797695894524,0.012220023271149507,0.9613004922866821,0.9699288249859119,0.9761728627153945,-0.3344990542265194,-0.5264138849313978
episode_000002_000010,episode_000002,episode_000002,10,alignment,no_correction,224.10954096857543,0.0,224.10954096857543,0.0,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.23232852805532456,0.0029105547171007426,0.008347607664323695,0.2321602702140808,0.6089492789113297,0.8264914944532394,-0.000727601218913354,-0.001196276366988204
episode_000002_000010,episode_000002,episode_000002,10,alignment,global_mean,224.10954096857543,128.26931936768926,207.17734623278653,0.0755532078759785,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.010701648875238003,0.0009652632354806087,0.0014628912705132479,0.010557154193520546,0.00882678729199853,0.014734936044832034,0.5993948904004178,0.9854875490043578
episode_000002_000010,episode_000002,episode_000002,10,alignment,progress,224.10954096857543,179.86710322983828,182.52521184703747,0.18555358661579208,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.008175949333132659,0.0017601429759759742,0.00523790980350546,0.006025972543284297,0.01498879279836848,0.02257192214196552,0.5932328848940478,0.9753563653711986
episode_000002_000010,episode_000002,episode_000002,10,alignment,phase,224.10954096857543,169.3406004839739,185.45149831533672,0.1724961930945159,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.007164824791651348,0.001690510858864938,0.0044841990841976,0.0053262412548065186,0.013497977902272659,0.020694139619422586,0.5947236997901436,0.9778074698792654
episode_000002_000010,episode_000002,episode_000002,10,alignment,progress_phase,224.10954096857543,192.41513539077152,175.78353611138033,0.21563564250025108,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.00866999459668367,0.0017784809260543045,0.005776414962319557,0.00621601496823132,0.01428637396782835,0.021290548423046042,0.5939353037245879,0.9765112384319634
episode_000002_000010,episode_000002,episode_000002,10,alignment,random_matched_norm,224.10954096857543,179.86710322983828,287.2871097229622,-0.2819048599240383,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.22129188051507123,0.0028215188768245443,0.008260304538950212,0.22111965715885162,0.5942623296997607,0.823713192817104,0.013959347992655635,0.022951085935669354
episode_000002_000010,episode_000002,episode_000002,10,alignment,shuffled_progress,224.10954096857543,133.21571054284695,214.29984819273972,0.04377186590735656,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.007090815102828672,0.0007374397327011396,0.0014964051000331182,0.0068917786702513695,0.005686058625508014,0.008677223593855254,0.6025356190669083,0.9906513384279877
episode_000002_000010,episode_000002,episode_000002,10,alignment,wrong_direction,224.10954096857543,179.86710322983828,363.09650149109376,-0.6201742233812663,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.9533666998995347,0.007762363712904641,0.014349242396955337,0.9532271027565002,0.9685684556772767,0.9754916018372245,-0.36034677798486037,-0.5924596100421979
episode_000002_000011,episode_000002,episode_000002,11,alignment,no_correction,219.00672035862326,0.0,219.00672035862326,0.0,0.37708850699626734,0.0027093401215855964,0.006980302748234295,0.37701416015625,0.707045724693409,0.9064337463465998,0.3769700019851138,0.002712907470441105,0.006959330116875852,0.3768959939479828,0.7065519484164018,0.9079215809430008,0.0004937762770071963,0.0006983654094242757
episode_000002_000011,episode_000002,episode_000002,11,alignment,global_mean,219.00672035862326,128.26931936768926,200.21462393011922,0.08580602639833153,0.37708850699626734,0.0027093401215855964,0.006980302748234295,0.37701416015625,0.707045724693409,0.9064337463465998,0.028180180928907398,0.0008233664170936518,0.0012410241623103282,0.028140798211097717,0.045060468635210384,0.16629998608737254,0.6619852560581986,0.9362693711856477
episode_000002_000011,episode_000002,episode_000002,11,alignment,progress,219.00672035862326,179.26651564253544,177.47419663965022,0.1896404076138101,0.37708850699626734,0.0027093401215855964,0.006980302748234295,0.37701416015625,0.707045724693409,0.9064337463465998,0.009011288329949395,0.0022195314879341,0.0062884695084774785,0.006060705287382007,0.016451782170923905,0.02408070529699042,0.6905939425224851,0.9767316573789372
episode_000002_000011,episode_000002,episode_000002,11,alignment,phase,219.00672035862326,169.3406004839739,177.31005819090558,0.19038987524875692,0.37708850699626734,0.0027093401215855964,0.006980302748234295,0.37701416015625,0.707045724693409,0.9064337463465998,0.007967974886400109,0.0020764332670681405,0.0061159226021266265,0.004666105378419161,0.013756016615504069,0.021329688819768516,0.6932897080779049,0.9805443748047993
episode_000002_000011,episode_000002,episode_000002,11,alignment,progress_phase,219.00672035862326,192.41513539077152,173.3214576051302,0.2086021044408294,0.37708850699626734,0.0027093401215855964,0.006980302748234295,0.37701416015625,0.707045724693409,0.9064337463465998,0.010039610865161575,0.0022254466174858084,0.007434108115037996,0.0063698673620820045,0.015031055044026336,0.02231260458126013,0.6920146696493826,0.9787410424544407
episode_000002_000011,episode_000002,episode_000002,11,alignment,random_matched_norm,219.00672035862326,179.26651564253544,282.6186048872885,-0.29045631305058056,0.37708850699626734,0.0027093401215855964,0.006980302748234295,0.37701416015625,0.707045724693409,0.9064337463465998,0.40404734558150746,0.002828497363359319,0.006896301072450255,0.4039785861968994,0.7065945425216917,0.9092984364106043,0.00045118217171724595,0.0006381230463035311
episode_000002_000011,episode_000002,episode_000002,11,alignment,shuffled_progress,219.00672035862326,129.9039621408711,201.29765128458746,0.08086084776319748,0.37708850699626734,0.0027093401215855964,0.006980302748234295,0.37701416015625,0.707045724693409,0.9064337463465998,0.014527272776193312,0.00040667591515179224,0.0013477050976713524,0.014458905905485153,0.028360465383920515,0.10755185583284779,0.6786852593094884,0.9598887817386658
episode_000002_000011,episode_000002,episode_000002,11,alignment,wrong_direction,219.00672035862326,179.26651564253544,358.7530681580605,-0.6380915963245455,0.37708850699626734,0.0027093401215855964,0.006980302748234295,0.37701416015625,0.707045724693409,0.9064337463465998,0.9655583115063963,0.00754529594921392,0.011750926543927898,0.9654573202133179,0.9702703090747707,0.9754971763128766,-0.26322458438136176,-0.37228792309790415
episode_000002_000012,episode_000002,episode_000002,12,alignment,no_correction,246.86312137952532,0.0,246.86312137952532,0.0,0.6348961562591064,0.004084664537755549,0.00845909587738035,0.63482666015625,0.8342419831319766,0.9241253275793834,0.6330348709020394,0.004094038862133602,0.0084294690204784,0.6329655051231384,0.8338652093441891,0.9250554699970612,0.0003767737877875543,0.00045163609049384045
episode_000002_000012,episode_000002,episode_000002,12,alignment,global_mean,246.86312137952532,128.26931936768926,217.3471938675281,0.11956394032067548,0.6348961562591064,0.004084664537755549,0.00845909587738035,0.63482666015625,0.8342419831319766,0.9241253275793834,0.12602968805919698,0.002250885274910019,0.0028281812042299116,0.12597784399986267,0.28057930633918177,0.618483764586484,0.5536626767927948,0.6636715581181746
episode_000002_000012,episode_000002,episode_000002,12,alignment,progress,246.86312137952532,179.53020203222218,190.36297958646662,0.2288723462513295,0.6348961562591064,0.004084664537755549,0.00845909587738035,0.63482666015625,0.8342419831319766,0.9241253275793834,0.005477876876800511,0.0010957981750923927,0.00328894761361865,0.004241365939378738,0.033816154752615145,0.10582892561224641,0.8004258283793615,0.9594648130442203
episode_000002_000012,episode_000002,episode_000002,12,alignment,phase,246.86312137952532,169.3406004839739,189.14009375938963,0.23382604618124708,0.6348961562591064,0.004084664537755549,0.00845909587738035,0.63482666015625,0.8342419831319766,0.9241253275793834,0.009810369136129213,0.0009544915323852044,0.003797091303046075,0.008995242416858673,0.06690791082656145,0.16869462990349263,0.7673340723054152,0.9197979576916394
episode_000002_000012,episode_000002,episode_000002,12,alignment,progress_phase,246.86312137952532,201.20722105738173,207.78479798915524,0.15829955957776048,0.6348961562591064,0.004084664537755549,0.00845909587738035,0.63482666015625,0.8342419831319766,0.9241253275793834,0.004833615066402396,0.0011290853200457238,0.0030808486125231743,0.0035492777824401855,0.013200599833487769,0.0402976349172468,0.8210413832984889,0.9841765337870806
episode_000002_000012,episode_000002,episode_000002,12,alignment,random_matched_norm,246.86312137952532,179.53020203222215,305.5566273928828,-0.23775728705594118,0.6348961562591064,0.004084664537755549,0.00845909587738035,0.63482666015625,0.8342419831319766,0.9241253275793834,0.6393014719950888,0.004068377528095371,0.008918269749372978,0.6392263174057007,0.8358353293500738,0.9267968702651735,-0.001593346218097147,-0.001909932909532174
episode_000002_000012,episode_000002,episode_000002,12,alignment,shuffled_progress,246.86312137952532,128.55202169251123,219.42666980079542,0.1111403413576276,0.6348961562591064,0.004084664537755549,0.00845909587738035,0.63482666015625,0.8342419831319766,0.9241253275793834,0.10876336475314254,0.001885740479478911,0.0026704368134294826,0.10871422290802002,0.2798707699297038,0.5976379487920098,0.5543712132022729,0.664520875730815
episode_000002_000012,episode_000002,episode_000002,12,alignment,wrong_direction,246.86312137952532,179.53020203222218,387.4363486831198,-0.5694379400132364,0.6348961562591064,0.004084664537755549,0.00845909587738035,0.63482666015625,0.8342419831319766,0.9241253275793834,0.9751675525680248,0.008533831713390373,0.011318957718860828,0.9750645160675049,0.9700781172437478,0.9751675525680248,-0.1358361341117712,-0.1628258189569944
