frame,vision_backbone_output_before_cosine_distance,vision_backbone_output_after_cosine_distance,vision_backbone_output_before_l2,vision_backbone_output_after_l2,vision_backbone_output_cosine_improvement,vision_backbone_output_l2_improvement,vision_backbone_output_shift_norm,projector_output_before_cosine_distance,projector_output_after_cosine_distance,projector_output_before_l2,projector_output_after_l2,projector_output_cosine_improvement,projector_output_l2_improvement,projector_output_shift_norm
episode_000003_000013,0.12725235902539722,0.04610519045384931,74.65894352548801,46.15492606026133,0.08114716857154791,28.50401746522668,60.40984085625477,0.07139378616514036,0.0215471854216579,8.622857608969882,4.490950630552986,0.04984660074348246,4.131906978416897,8.048449247849833
episode_000003_000014,0.1360555427797101,0.03828033685078691,80.40598758587481,43.73202116039059,0.09777520592892319,36.673966425484224,61.488211057447714,0.07957882518931492,0.016262891079551922,10.055388421626247,4.2222124440099895,0.063315934109763,5.833175977616258,8.274030398258619
episode_000003_000015,0.14139122347549538,0.035944145164775065,82.28892676193011,42.69472614204473,0.10544707831072031,39.594200619885385,62.47808351692058,0.08894614110570542,0.01755210534184415,10.472306692623727,4.378184535923278,0.07139403576386127,6.094122156700449,8.47575522901798
episode_000003_000016,0.1529442111927205,0.03584478570202709,85.17815481050388,42.4820927891921,0.11709942549069341,42.69606202131178,63.67597966258827,0.09922588797398835,0.01738586635553907,11.28746927176783,4.558699870273712,0.08184002161844928,6.728769401494118,8.693483010134148
episode_000003_000017,0.15369120006507286,0.033666086127772665,85.48496205626917,41.26315240140839,0.1200251139373002,44.22180965486078,65.45360831360165,0.10031416428031947,0.016363758878007895,11.361731410992075,4.4074123329472314,0.08395040540231158,6.954319078044843,8.964302381672638
episode_000003_000018,0.15357733835015808,0.03206221517891916,85.32964662741362,40.1970630563674,0.12151512317123891,45.132583571046226,67.43737927596624,0.09990686404850724,0.01513610179572078,11.26746834960167,4.1732302142702755,0.08477076225278646,7.094238135331394,9.20690746590328
episode_000003_000019,0.15305001999613976,0.031647075274429004,85.12456621190697,39.893869305205875,0.12140294472171076,45.23069690670109,69.61178204899483,0.09998606856906556,0.01524644733659175,11.34894028044619,4.189232729719113,0.0847396212324738,7.159707550727076,9.458447521640805
episode_000003_000020,0.15076384856860592,0.03314721679637267,84.58654307053304,40.872895975950094,0.11761663177223325,43.713647094582946,71.51345189903691,0.10389010908806129,0.017461211050451397,12.084908830791735,4.761188513385626,0.08642889803760989,7.323720317406108,9.684631189498205
episode_000003_000021,0.16946218142983338,0.03462610350931705,92.36765387191247,43.26862670551518,0.13483607792051633,49.099027166397285,73.41280156727287,0.12290679767335932,0.01574094631113976,13.001321468100837,4.845322533544596,0.10716585136221957,8.15599893455624,9.888307022767254
episode_000003_000022,0.1888958455652403,0.03889431881331307,99.00579431869771,46.41165843445656,0.15000152675192724,52.59413588424115,75.25134187986731,0.14127618102011286,0.018950292006124303,14.11835179932122,5.584104875080193,0.12232588901398855,8.534246924241026,10.067411675705715
episode_000003_000023,0.18280744615934552,0.031999470865088364,97.6415460679363,42.1872372228416,0.15080797529425716,55.4543088450947,77.12377609746238,0.126267919129618,0.014654538615396118,12.351940570841592,4.123670888904634,0.11161338051422187,8.228269681936958,10.236715074507439
episode_000003_000024,0.18130921294546198,0.029311845292948835,99.48900147207979,41.36658375994794,0.15199736765251315,58.12241771213185,79.14398844694243,0.12948354119130767,0.013898915794291478,11.950338084849246,3.9054548120924952,0.1155846253970162,8.044883272756751,10.419552692544483
episode_000003_000025,0.17499188073441696,0.02641269517888578,97.6495707726174,39.356758178309995,0.14857918555553118,58.2928125943074,81.46165300282584,0.13396497988292488,0.013565389380683746,12.342537152039915,3.8711731231051045,0.12039959050224114,8.471364028934811,10.624394882825472
episode_000003_000026,0.15404481490680266,0.03108648499484612,93.63647708751624,43.39209502633986,0.12295832991195654,50.24438206117638,83.96400231348849,0.12023428732797758,0.016415792570379284,12.31961201585474,4.402646323763335,0.1038184947575983,7.916965692091406,10.826279478875101
episode_000003_000027,0.1524692942993784,0.027217997184297515,92.90082930456452,40.713646915171665,0.12525129711508087,52.18718238939286,86.19789383778811,0.12073430085409342,0.015327292448963803,12.129832025323552,4.185493849000443,0.10540700840512962,7.944338176323108,10.999923719643794
episode_000003_000028,0.16507365961521614,0.02309175053128365,96.50977471621462,37.388248644089245,0.1419819090839325,59.12152607212538,87.86718579518939,0.1251391864649738,0.01251301466849497,12.271365687867554,3.800836291497811,0.11262617179647882,8.470529396369743,11.110180520123903
episode_000003_000029,0.1678607421621492,0.02161947485358362,97.41292757782634,36.23668153435472,0.14624126730856557,61.176246043471615,89.25112004776699,0.12796628216435058,0.012277623573892948,12.328237327440137,3.756798775385176,0.11568865859045763,8.57143855205496,11.238105816988757
episode_000003_000030,0.17031685207863367,0.020809476850570885,98.49308207952639,35.75576477890809,0.1495073752280628,62.7373173006183,90.29155949818193,0.12981613712650653,0.011787190789962376,12.481359664816102,3.706409130591503,0.11802894633654415,8.7749505342246,11.345700358521992
episode_000003_000031,0.17135904434004046,0.02065287463564658,98.81590417499102,35.68897420326792,0.15070616970439388,63.1269299717231,91.05215586012716,0.13044043968045838,0.011973084506755827,12.660865745517025,3.7823998590015737,0.11846735517370255,8.878465886515452,11.418623011218603
episode_000003_000032,0.169214582593729,0.019402200697716032,98.03772908780411,34.671028168891105,0.14981238189601298,63.366700918913004,91.60376200905789,0.1267299667166849,0.011322231019855855,12.356511541793425,3.6215733886171995,0.11540773569682905,8.734938153176227,11.463915789850004
episode_000003_000033,0.17162541603828596,0.01896665804316411,98.82274336087592,34.3112732226598,0.15265875799512185,64.51147013821611,91.98533782540765,0.13077901350969978,0.010934860612784036,12.608315367510938,3.58539089134628,0.11984415289691575,9.022924476164658,11.545007053127563
episode_000003_000034,0.1687850158483919,0.018894475105109332,97.81586477913307,34.39444246698625,0.14989054074328256,63.42142231214682,91.77560386058221,0.12821205342926567,0.010873580887475143,12.409364832686881,3.5441452094031636,0.11733847254179053,8.865219623283718,11.576852890097964
episode_000003_000035,0.17035736382087108,0.01896733986243271,98.48404701466974,34.399345489370674,0.15139002395843837,64.08470152529907,91.14670269809213,0.13123769939669694,0.011176210903302564,12.69507587107957,3.6298094200397704,0.12006148849339437,9.0652664510398,11.558944891769137
episode_000003_000036,0.16939269556068748,0.018611705256427302,98.26192466786425,34.06219018064685,0.15078099030426018,64.1997344872174,89.42675362597062,0.12806832828996595,0.010838082932348336,12.49022227579744,3.5560831178553616,0.11723024535761761,8.934139157942077,11.424413183321414
episode_000003_000037,0.16934284645173736,0.02049764782398833,97.81463104855622,35.73587574578367,0.14884519862774903,62.07875530277255,87.2394572379239,0.12378022149809709,0.01154756134206758,12.009292771208568,3.6447429425436875,0.1122326601560295,8.364549828664881,11.193537127076645
episode_000003_000038,0.16398014673620132,0.02828615383624067,95.80034099387439,41.67085661107542,0.13569399289996065,54.129484382798964,85.17359399166324,0.11312295836170305,0.012494219755180058,12.48521105730434,3.9667033424561087,0.100628738606523,8.518507714848232,10.98069087054394
episode_000003_000039,0.17365509556486292,0.040847819683077824,97.3678582922504,48.97547633528518,0.1328072758817851,48.392381956965224,83.10929170333758,0.1341317440110511,0.01795466246978461,13.757224363791268,5.1254605788816185,0.11617708154126649,8.63176378490965,10.756347116965893
episode_000003_000040,0.18553555520939224,0.050111631154073355,99.969581105042,53.96379296323124,0.1354239240553189,46.005788141810754,81.29043903330478,0.12657369372973237,0.022814594351923012,13.056842836900879,5.344036403009316,0.10375909937780936,7.712806433891563,10.550488161961693
episode_000003_000041,0.1982892553872707,0.061115367375929264,105.55319821525286,60.767735300190395,0.13717388801134145,44.78546291506247,80.09651743598242,0.1302432712460324,0.026226772832536605,12.963445621434815,5.623708418655106,0.1040164984134958,7.339737202779709,10.427709156594727
episode_000003_000042,0.20072461247787643,0.0602657246568421,106.46238324130096,60.52092763389323,0.14045888782103433,45.941455607407725,79.15193406283564,0.12300290683300352,0.02385515024220486,12.499063625167121,5.363422935235342,0.09914775659079866,7.135640689931779,10.32026097294864
episode_000003_000043,0.20501500518880622,0.05758558823041349,107.30578917917983,59.06119513026619,0.14742941695839273,48.24459404891363,78.01122349385008,0.12376045521304757,0.022546191541253147,12.529731396335164,5.220823229548031,0.10121426367179442,7.308908166787133,10.19675172646698
episode_000004_000000,0.08101834750159242,0.006676421121316389,62.73390818252229,18.36153593045775,0.07434192638027604,44.37237225206454,58.72733182648256,0.03822210442805496,0.002976808851021584,6.783501680991342,1.791028511232665,0.035245295577033375,4.992473169758677,6.381329675046923
episode_000004_000001,0.08235029554836604,0.0066691065084645285,63.21998066517072,18.342851907823526,0.07568118903990151,44.877128757347194,58.43498580777369,0.03875452583909578,0.0029574258466197323,6.798912713530542,1.7703805476225047,0.035797099992476045,5.028532165908037,6.4127173811308475
episode_000004_000002,0.08265749060130867,0.007091136526701902,63.37681365563926,18.93616985168145,0.07556635407460677,44.44064380395781,58.25084333677959,0.03907236466615904,0.0031814431646918218,6.795717292397653,1.8294778490113732,0.03589092150146722,4.96623944338628,6.404961545087458
episode_000004_000003,0.0830486488168759,0.008106366998482106,63.53941639189472,20.274310635109074,0.0749422818183938,43.265105756785644,58.01362201450036,0.03918016981082062,0.003705748538609055,6.737596967182017,1.9827278815576337,0.035474421272211565,4.754869085624383,6.433263009230365
episode_000004_000004,0.08516233433321763,0.011403274568664301,64.66039264358581,24.13605759087382,0.07375905976455333,40.52433505271199,57.86472871847866,0.041323317197930476,0.005522607908902133,7.138544365464925,2.435822516961529,0.03580070928902834,4.702721848503396,6.499726665590196
episode_000004_000005,0.08279076080572678,0.013113377132613957,63.581719944857056,25.924682669056942,0.06967738367311282,37.657037275800114,57.89710331818915,0.04367466748106219,0.0070662664940903674,6.932610109294882,2.7536024846509033,0.03660840098697182,4.179007624643979,6.57544417461014
episode_000004_000006,0.08592207904816629,0.01345815471623557,64.88565469232402,26.319256050003755,0.07246392433193072,38.566398642320266,58.04565377230697,0.044956190268854335,0.006885508386657024,7.545422675261296,2.7101260756645207,0.03807068188219731,4.835296599596775,6.691991535647583
episode_000004_000007,0.08749992615210211,0.017070408502371848,65.53527335285976,29.653156024721856,0.07042951764973027,35.88211732813791,58.16530942920337,0.04239066083361531,0.008851241784983643,6.990664115449006,2.967382908334809,0.03353941904863167,4.023281207114197,6.815502760802987
episode_000004_000008,0.10730165167837857,0.022576643248847783,73.70007573182814,34.55337393678313,0.08472500842953079,39.146701795045004,58.0509865773739,0.05262514619384284,0.010541943321861202,8.830845860651506,3.663296040743742,0.04208320287198164,5.167549819907764,6.940165553119548
episode_000004_000009,0.11987285607630327,0.03120021285673702,78.4194104807958,40.99790849816302,0.08867264321956625,37.42150198263278,58.11569630185704,0.06291795711302617,0.014560813086654911,9.190638073283488,4.099169636911283,0.04835714402637126,5.091468436372205,7.117314190345287
episode_000004_000010,0.12058860387912185,0.031028102995155904,78.53192536007992,40.79446538843087,0.08956050088396594,37.73745997164905,58.235497348012544,0.05789987731442259,0.013495927852281042,8.48192041692571,3.859554090013769,0.044403949462141545,4.6223663269119415,7.297214100173105
episode_000004_000011,0.1183708954696806,0.03159266568008334,78.58546400805204,41.55285463148536,0.08677822978959726,37.03260937656668,58.563173397650736,0.05831424438598709,0.014151789693120365,8.708174186605259,4.063283333663103,0.044162454692866726,4.644890852942156,7.511522933417617
episode_000004_000012,0.11428836282326493,0.027151186935503224,76.19668914033217,37.98692966054428,0.08713717588776171,38.20975947978789,59.43352659714759,0.06257087736274713,0.012265971489408556,9.331505162337102,3.7359186013621195,0.05030490587333858,5.595586560974983,7.768450294961939
episode_000004_000013,0.11947325815316334,0.03455657010156532,76.39095110185235,42.04458793073242,0.08491668805159802,34.34636317111993,60.40984085625477,0.0689499379487466,0.015552135499121711,9.77120394576911,4.199147558377568,0.05339780244962489,5.572056387391543,8.048449247849833
episode_000004_000014,0.11866831139964651,0.03867379588829445,75.75462917376612,44.272638878969566,0.07999451551135206,31.481990294796553,61.488211057447714,0.07453404628035964,0.018971133018453323,10.01658509718698,4.543474337092905,0.05556291326190632,5.473110760094074,8.274030398258619
episode_000004_000015,0.13773695533428676,0.039882629077159226,79.2958853019079,43.889879438917006,0.09785432625712753,35.406005862990895,62.47808351692058,0.09726246423734797,0.019993339946260957,10.768966290178302,4.625845563446397,0.07726912429108701,6.143120726731905,8.47575522901798
episode_000004_000016,0.13768272106899826,0.039491239691778146,78.3287011135284,43.46021866931889,0.09819148137722011,34.868482444209505,63.67597966258827,0.09811429138667194,0.02026599550019803,10.03097728463757,4.355950327700131,0.0778482958864739,5.675026956937439,8.693483010134148
episode_000004_000017,0.14307603407812597,0.0377548352070014,80.90885494967608,42.97745915816754,0.10532119887112457,37.93139579150854,65.45360831360165,0.10193770649950262,0.019947817981484595,10.533862156130708,4.447864367738589,0.08198988851801803,6.085997788392119,8.964302381672638
episode_000004_000018,0.1435962097118041,0.035303102972414235,81.29909726382802,41.758695447889494,0.10829310673938985,39.54040181593852,67.43737927596624,0.10103932570535523,0.019027738161625285,10.646417148081417,4.390614011788829,0.08201158754372995,6.255803136292588,9.20690746590328
episode_000004_000019,0.14604673974719762,0.034309843477184576,81.89055281992587,41.18024752482799,0.11173689627001304,40.71030529509788,69.61178204899483,0.1036184192032249,0.01880964664578899,10.796259293321093,4.374186690047239,0.08480877255743591,6.422072603273854,9.458447521640805
episode_000004_000020,0.1511067188003321,0.03550350271070801,83.69260471611608,42.01920386633112,0.1156032160896241,41.67340084978496,71.51345189903691,0.10818781361526897,0.018924096782719224,11.14775023955678,4.43825232512731,0.08926371683254974,6.70949791442947,9.684631189498205
episode_000004_000021,0.1719514517946813,0.044842675011741995,89.47625197688356,47.64843304688407,0.1271087767829393,41.82781892999949,73.41280156727287,0.11371742764583448,0.02512591524327734,10.095877861066173,5.307698729388869,0.08859151240255714,4.788179131677304,9.888307022767254
episode_000004_000022,0.226060282750428,0.04700063678851074,109.1983696439013,51.92951068628909,0.17905964596191726,57.26885895761221,75.25134187986731,0.1601470314810357,0.0246069686655338,13.936798719297874,5.63680321565728,0.1355400628155019,8.299995503640595,10.067411675705715
episode_000004_000023,0.21689319893894365,0.048711605102181865,107.11098620846045,52.21353876345679,0.1681815938367618,54.89744744500366,77.12377609746238,0.15647305296502556,0.02419505179179038,12.79962077971532,5.094685760558406,0.13227800117323518,7.704935019156915,10.236715074507439
episode_000004_000024,0.2076831373073228,0.04243175436927171,106.6413706423571,49.62388756331528,0.16525138293805108,57.017483079041824,79.14398844694243,0.15939121388515887,0.0226601159321147,12.734776929448055,4.878043824224716,0.13673109795304417,7.856733105223339,10.419552692544483
episode_000004_000025,0.20178887185719363,0.03601372514042178,106.77096298017402,46.495382204195,0.16577514671677185,60.275580775979016,81.46165300282584,0.1615132554713664,0.019922443250028787,13.213545276713747,4.711027430363207,0.14159081222133763,8.502517846350539,10.624394882825472
episode_000004_000026,0.20103920600476755,0.032915505519626076,106.88381638843299,44.60523939242298,0.16812370048514147,62.27857699601001,83.96400231348849,0.16322855676884196,0.01800343884960509,13.302292546741324,4.501221428963963,0.14522511791923687,8.801071117777362,10.826279478875101
episode_000004_000027,0.1760419437981514,0.02634956261517496,102.54057702167101,41.16032063377472,0.14969238118297645,61.380256387896296,86.19789383778811,0.15723163214233948,0.016657879423196298,13.065021714645727,4.306098374641548,0.14057375271914319,8.758923340004179,10.999923719643794
episode_000004_000028,0.18370957066645976,0.02348989361823517,104.86645052025759,38.9898981810487,0.1602196770482246,65.87655233920889,87.86718579518939,0.16114891654658303,0.015003926608465612,12.98536525874688,4.030181772148818,0.14614498993811742,8.955183486598063,11.110180520123903
episode_000004_000029,0.18879736267938518,0.022780368218142666,106.2698389142645,38.17112804695673,0.16601699446124252,68.09871086730777,89.25112004776699,0.16284483173275754,0.013670434837724454,12.90291804670781,3.8128953028653845,0.1491743968950331,9.090022743842425,11.238105816988757
episode_000004_000030,0.1952078333458982,0.021438365185010633,108.42939587873106,37.2150437039053,0.17376946816088756,71.21435217482576,90.29155949818193,0.17029033608837607,0.012606713578646511,13.324043891323694,3.7224402665185514,0.15768362250972956,9.601603624805142,11.345700358521992
episode_000004_000031,0.19182777140470497,0.02046374058259326,107.30718234368535,36.27250163566056,0.1713640308221117,71.0346807080248,91.05215586012716,0.16734374165332178,0.01170599835451891,13.220529115467281,3.576758086742233,0.15563774329880287,9.643771028725048,11.418623011218603
episode_000004_000032,0.19519228001886169,0.020193263655538307,108.15443011542558,36.014024728486405,0.17499901636332338,72.14040538693918,91.60376200905789,0.1697813162234869,0.01160532842589046,13.316117431870515,3.5685269434476226,0.15817598779759645,9.747590488422892,11.463915789850004
episode_000004_000033,0.19760632435234748,0.02066773315042203,109.15413135432593,36.578042791560605,0.17693859120192545,72.57608856276532,91.98533782540765,0.17134784936400627,0.012044018047056237,13.371851651664068,3.628612913614723,0.15930383131695003,9.743238738049346,11.545007053127563
episode_000004_000034,0.19442011382366764,0.020871820030276877,107.96594904702623,36.65656017114732,0.17354829379339076,71.30938887587891,91.77560386058221,0.16904860190213433,0.012524523878014171,13.243121413632222,3.67569170376917,0.15652407802412016,9.567429709863053,11.576852890097964
episode_000004_000035,0.1975958699419632,0.022083892757902013,108.98775002245473,37.769482345970296,0.1755119771840612,71.21826767648443,91.14670269809213,0.1733091742880305,0.013408780255062314,13.442597390761524,3.817163607961048,0.15990039403296818,9.625433782800476,11.558944891769137
episode_000004_000036,0.1954773502513334,0.02367789566611711,108.41994933821229,39.116410314880255,0.17179945458521628,69.30353902333204,89.42675362597062,0.16943892096180746,0.014790594726681205,13.361242541995702,4.0195096989967345,0.15464832623512625,9.341732842998969,11.424413183321414
episode_000004_000037,0.19460621458427807,0.027764779475760948,108.43297725084332,42.4433274061905,0.16684143510851712,65.98964984465283,87.2394572379239,0.16968924989640555,0.01807896032252454,13.38932024004361,4.445743068397401,0.151610289573881,8.943577171646208,11.193537127076645
episode_000004_000038,0.1803736745416804,0.026421546209054902,104.58425391665307,41.49068848570361,0.1539521283326255,63.09356543094946,85.17359399166324,0.1506583971282981,0.017523482774836507,12.844701732904918,4.426658003647016,0.1331349143534616,8.418043729257903,10.98069087054394
episode_000004_000039,0.18656032382736332,0.03673213298799238,104.31172482579063,47.966185761095325,0.14982819083937093,56.34553906469531,83.10929170333758,0.1456762362905416,0.018346350329817684,13.250884357257892,4.682382642600698,0.12732988596072392,8.568501714657195,10.756347116965893
episode_000004_000040,0.18104426306914145,0.02664331455920499,101.4602746588227,40.54560242457144,0.15440094850993646,60.914672234251256,81.29043903330478,0.12648135349874612,0.011186623562720932,12.873984104931525,3.8911889954280086,0.11529472993602519,8.982795109503517,10.550488161961693
episode_000004_000041,0.1474354710598863,0.04109460857848557,85.8474321266793,48.25968143212651,0.10634086248140073,37.58775069455278,80.09651743598242,0.10066792095793087,0.024307900748005595,10.81494644227247,5.057968857818963,0.07636002020992527,5.756977584453507,10.427709156594727
episode_000004_000042,0.15191828926178408,0.036218904862226675,88.64875002488257,45.58486675307558,0.1156993843995574,43.06388327180699,79.15193406283564,0.10036114522805983,0.02187787727189927,11.006079613495451,4.9956776304675925,0.07848326795616056,6.010401983027859,10.32026097294864
episode_000004_000043,0.14366561166913072,0.0362528968965371,85.7062738376508,45.49481428530126,0.10741271477259362,40.21145955234954,78.01122349385008,0.09418083902591456,0.019703094819015332,10.53691823133501,4.678197903729912,0.07447774420689923,5.858720327605098,10.19675172646698
episode_000004_000044,0.1415111828635378,0.03502887575299418,85.12927940382245,44.72798892199939,0.10648230711054363,40.40129048182306,76.76515946653092,0.09245786931999989,0.019092447933120038,10.423319680807618,4.601649702293949,0.07336542138687985,5.821669978513668,9.985154985586465
episode_000005_000000,0.07042181743121789,0.007023751001477008,59.71541736113569,19.327646968317605,0.06339806642974088,40.387770392818084,58.72733182648256,0.02855904493768613,0.0026692770322315207,6.445833960161692,1.8323413033320002,0.025889767905454608,4.613492656829692,6.381329675046923
episode_000005_000001,0.0712231172353609,0.007105890009322047,60.06656595120828,19.427484374742345,0.06411722722603885,40.63908157646594,58.43498580777369,0.02912735395088273,0.002783144758397693,6.472364732881443,1.8660799024535442,0.026344209192485035,4.606284830427899,6.4127173811308475
episode_000005_000002,0.07164140191392465,0.0073882008900344465,60.16125325963284,19.823487329644117,0.0642532010238902,40.33776592998873,58.25084333677959,0.029622795221251552,0.0028397665251992388,6.512244982241303,1.88821126615722,0.026783028696052313,4.624033716084083,6.404961545087458
episode_000005_000003,0.07291332697288855,0.008132223471143507,60.51522355561466,20.84408280595369,0.06478110350174504,39.67114074966097,58.01362201450036,0.02984602223195132,0.0029391097673854283,6.453641537905932,1.9632934060060234,0.02690691246456589,4.490348131899909,6.433263009230365
episode_000005_000004,0.0765015089889931,0.012430238861317888,61.73733613722549,25.724057774273003,0.06407127012767522,36.01327836295249,57.86472871847866,0.030730277589865462,0.004497675030745163,6.717509243106545,2.379882182720111,0.0262326025591203,4.337627060386435,6.499726665590196
episode_000005_000005,0.07969709807498748,0.016864096361541514,63.12050773826835,30.04488090283761,0.06283300171344597,33.07562683543074,57.89710331818915,0.03361112711093783,0.006352428590700621,6.9928836790579325,2.857681284775415,0.027258698520237212,4.135202394282517,6.57544417461014
episode_000005_000006,0.0811490511714732,0.023077344179360026,63.82603001516931,35.57090777428267,0.05807170699211317,28.255122240886642,58.04565377230697,0.03704275679074298,0.0091088234074862,7.518496410940534,3.443340018031247,0.02793393338325678,4.075156392909287,6.691991535647583
episode_000005_000007,0.09771474730771124,0.026382514985604066,70.15721705215651,37.55599241056459,0.07133223232210717,32.60122464159192,58.16530942920337,0.04522724620517582,0.012899727944496009,8.10991510185653,4.116286393476339,0.03232751826067981,3.9936287083801902,6.815502760802987
episode_000005_000008,0.09919792992868337,0.03099134489590505,70.92917870412184,40.48548093784714,0.06820658503277832,30.443697766274695,58.0509865773739,0.05025112973563206,0.014677740049531485,9.139460405040058,4.503495503961018,0.035573389686100576,4.63596490107904,6.940165553119548
episode_000005_000009,0.1276494685898656,0.04113751046710179,80.21659075794716,46.639677671157344,0.0865119581227638,33.576913086789816,58.11569630185704,0.08135498432989807,0.021941972493042416,11.19094156362642,5.805988466681733,0.059413011836855656,5.384953096944687,7.117314190345287
episode_000005_000010,0.15307672603898925,0.05222724899240583,87.6885022981382,52.71741460664548,0.10084947704658342,34.97108769149273,58.235497348012544,0.10249328431925209,0.028582623129665197,12.788711310363302,7.114729997205467,0.07391066118958689,5.673981313157835,7.297214100173105
episode_000005_000011,0.14946952526591273,0.04933104401503796,86.42617352686011,51.103549712492345,0.10013848125087477,35.322623814367766,58.563173397650736,0.1068109528656791,0.025564493544487088,12.51828431260351,6.5462298586618015,0.08124645932119201,5.972054453941709,7.511522933417617
episode_000005_000012,0.15904994177598453,0.0552508345508137,87.96926384192182,53.247865689394,0.10379910722517083,34.72139815252782,59.43352659714759,0.11026405031808006,0.026993118317427678,11.885376347130896,5.948778714623073,0.08327093200065239,5.936597632507823,7.768450294961939
episode_000005_000013,0.1542437678561106,0.04485956764096266,86.84885555410433,48.22435927736528,0.10938420021514794,38.62449627673905,60.40984085625477,0.1065573568393261,0.021775157032287606,11.492182757109273,5.1559934912176475,0.0847821998070385,6.336189265891625,8.048449247849833
episode_000005_000014,0.1486783196241256,0.04361359717181079,84.39109423831421,46.95670301278378,0.1050647224523148,37.43439122553043,61.488211057447714,0.09618566646234461,0.018876867936415853,10.932965092567928,4.657780808533053,0.07730879852592876,6.275184284034875,8.274030398258619
episode_000005_000015,0.1421836340976652,0.038971962303556706,82.56077156930489,44.381313581492286,0.1032116717941085,38.179457987812604,62.47808351692058,0.08892209973022513,0.016580389022798347,10.537400388955593,4.2795423169476035,0.07234171070742679,6.2578580720079895,8.47575522901798
episode_000005_000016,0.14455857560899432,0.039163193998096535,82.80514648761584,44.282208864757415,0.10539538161089779,38.52293762285843,63.67597966258827,0.09017299189406569,0.016475853627095582,10.387197246636397,4.183786371602065,0.07369713826697011,6.203410875034332,8.693483010134148
episode_000005_000017,0.14110460081634313,0.03906443392422598,81.71380505399466,44.20033578764162,0.10204016689211715,37.51346926635304,65.45360831360165,0.08777476995136868,0.01604073713955667,10.275479113343907,4.112581325261567,0.07173403281181201,6.162897788082341,8.964302381672638
episode_000005_000018,0.1451493118078082,0.03991723152622573,82.22076181338508,44.388922673845485,0.10523208028158249,37.831839139539596,67.43737927596624,0.09243150040647452,0.0169238687246952,10.482868260547894,4.19905155377718,0.07550763168177932,6.283816706770714,9.20690746590328
episode_000005_000019,0.15188726348111448,0.03852617089577459,86.33649761873298,44.813159351902065,0.11336109258533988,41.52333826683091,69.61178204899483,0.09199253703944588,0.01486268653690992,11.402095191908945,4.257272367478822,0.07712985050253596,7.144822824430123,9.458447521640805
episode_000005_000020,0.18278121326502594,0.0456523903531324,96.82569936250508,50.0093431222094,0.13712882291189354,46.816356240295676,71.51345189903691,0.12317190045305615,0.0230864633694311,12.978448554681739,5.513338202387175,0.10008543708362505,7.465110352294564,9.684631189498205
episode_000005_000021,0.2345385779471567,0.06562169923833328,109.61141143481798,59.94978694466138,0.16891687870882344,49.6616244901566,73.41280156727287,0.16373128601951648,0.0281631625653862,15.001494037092636,6.717636723657492,0.13556812345413027,8.283857313435144,9.888307022767254
episode_000005_000022,0.2201184096029154,0.05275748092355881,107.40335314143667,54.079712617786896,0.1673609286793566,53.32364052364977,75.25134187986731,0.15048039258183,0.02386193724672314,12.928058705424746,5.163981124662629,0.12661845533510685,7.764077580762117,10.067411675705715
episode_000005_000023,0.19455976448976853,0.04371742702740078,102.62997958300436,50.399317355735135,0.15084233746236775,52.23066222726922,77.12377609746238,0.13985386986948567,0.021797288923033897,11.515733974700495,4.801269404192731,0.11805658094645177,6.714464570507764,10.236715074507439
episode_000005_000024,0.20401018010095495,0.042023850550922726,105.43708664280959,49.32414065012579,0.16198632955003223,56.1129459926838,79.14398844694243,0.15335312525063838,0.021068964773657717,11.937020717726591,4.696801264412959,0.13228416047698066,7.240219453313633,10.419552692544483
episode_000005_000025,0.16932022948045578,0.034870309540469435,96.63245392482999,45.22767673323786,0.13444991993998634,51.40477719159213,81.46165300282584,0.1273703348678763,0.016664708908350145,10.985105347089851,4.237506682819499,0.11070562595952615,6.747598664270352,10.624394882825472
episode_000005_000026,0.16694659185804073,0.03085109923430085,95.29248347124496,42.61837419327894,0.13609549262373988,52.674109277966025,83.96400231348849,0.12475858581887123,0.014159879777294382,10.59686654417116,4.036558192792505,0.11059870604157684,6.560308351378655,10.826279478875101
episode_000005_000027,0.17522157045228248,0.029484172371296524,97.69760871290688,42.043259566383824,0.14573739808098596,55.65434914652306,86.19789383778811,0.1255115623922871,0.013679935941406263,10.456273125540548,4.235222331582128,0.11183162645088085,6.22105079395842,10.999923719643794
episode_000005_000028,0.1835460133476522,0.028598479208792993,99.91000172230406,41.242872588811885,0.1549475341388592,58.667129133492175,87.86718579518939,0.1377765814833548,0.01274969448890717,11.059470341631911,3.694325380336191,0.12502688699444764,7.36514496129572,11.110180520123903
episode_000005_000029,0.18560741268077574,0.027452747050601523,100.54057939362662,40.534197573788354,0.15815466563017422,60.00638181983826,89.25112004776699,0.14167227016724449,0.01237590904929553,11.209269241982238,3.6242644381058136,0.12929636111794895,7.585004803876425,11.238105816988757
episode_000005_000030,0.1852804523990894,0.027469745567405668,100.97343014477782,40.858762047954826,0.15781070683168374,60.114668096822996,90.29155949818193,0.14107146453052544,0.012088565249198213,11.32670421998143,3.567328715288699,0.12898289928132722,7.759375504692731,11.345700358521992
episode_000005_000031,0.18752112695523793,0.02667492868144139,101.5917500915648,40.30500321430645,0.16084619827379654,61.28674687725835,91.05215586012716,0.14510933124998726,0.011968059961721456,11.525019865667847,3.529799921158622,0.1331412712882658,7.995219944509225,11.418623011218603
